run_id,policy,bw_mbit,obj_label,obj_bytes,iteration,client,client_ip,rtt_nominal_ms,round,port,size_download,time_connect_ms,time_ttfb_ms,time_total_ms,fct_ms,trasferimento_ms,goodput_mbps,iw_route,iw_applied,max_cwnd,srtt_ms,min_rtt_ms,retrans,bytes_acked,mss,duration_ms,ewma_after,samples,penalties
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,1,58578,1048576,6.816,13.873999999999999,445.553,445.553,438.73699999999997,18.827407738248873,10,24,33,10.026,6.313,0,1048827,1448,445.118,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,2,58580,1048576,7.07,14.065,450.799,450.799,443.729,18.608311021098096,10,24,34,10.308,6.325,0,1048827,1448,449.111,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,3,58594,1048576,6.930000000000001,13.786,448.95,448.95,442.02000000000004,18.68494932620559,10,24,34,10.125,6.341,0,1048827,1448,445.982,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,4,59506,1048576,6.746,13.718,448.644,448.644,441.898,18.697693494173553,10,24,34,9.916,6.351,0,1048827,1448,444.977,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,5,59508,1048576,6.528,13.491,449.697,449.697,443.16900000000004,18.653911411461493,10,24,34,10.102,6.341,0,1048827,1448,445.593,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,6,59516,1048576,6.705,13.308,450.91999999999996,450.91999999999996,444.215,18.60331766166948,10,24,33,9.994,6.241,0,1048827,1448,446.435,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,7,59522,1048576,6.6899999999999995,13.827,451.46500000000003,451.46500000000003,444.77500000000003,18.580860088821947,10,24,33,10.047,6.297,0,1048827,1448,446.311,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,8,59532,1048576,6.805000000000001,14.373000000000001,452.599,452.599,445.794,18.53430520173487,10,24,35,10.042,6.374,0,1048827,1448,447.173,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,9,59546,1048576,6.878,13.700000000000001,450.972,450.972,444.094,18.601172578341895,10,24,33,10.11,6.303,0,1048827,1448,445.2,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,10,43958,1048576,6.814,13.546000000000001,451.013,451.013,444.199,18.599481611394793,10,24,34,10.229,6.343,0,1048827,1448,445.398,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,11,43966,1048576,6.665,13.378,450.764,450.764,444.09900000000005,18.609755881126265,10,24,33,10.092,6.201,0,1048827,1448,444.978,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,12,43978,1048576,6.644,13.188,444.278,444.278,437.634,18.881439098942554,10,24,34,10.099,6.347,0,1048827,1448,445.075,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,13,43982,1048576,6.508,12.994,445.687,445.687,439.179,18.821747100543657,10,24,33,10.131,6.245,0,1048827,1448,444.892,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,14,43984,1048576,6.557,12.991000000000001,446.93,446.93,440.373,18.76940012977424,10,24,33,10.087,6.206,0,1048827,1448,444.936,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h2,10.0.0.2,6.0,15,45404,1048576,6.641,13.299999999999999,448.535,448.535,441.894,18.702237283601058,10,24,33,10.106,6.171,0,1048827,1448,445.345,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,1,59542,1048576,25.675,49.709,489.98199999999997,489.98199999999997,464.30699999999996,17.120237069933182,10,24,47,25.189,22.299,0,1048827,1448,469.436,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,2,59546,1048576,27.137999999999998,52.805,494.473,494.473,467.335,16.964744283307684,10,24,47,25.181,22.237,0,1048827,1448,469.512,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,3,59548,1048576,26.229,50.656,493.199,493.199,466.96999999999997,17.00856652182993,10,24,47,25.213,22.177,0,1048827,1448,469.465,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,4,38002,1048576,23.226,48.563,491.79200000000003,491.79200000000003,468.566,17.057227445749422,10,24,47,25.164,22.226,0,1048827,1448,469.466,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,5,38014,1048576,25.2,50.515,495.34,495.34,470.14,16.935050672265515,10,24,47,25.248,22.172,0,1048827,1448,470.32,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,6,38028,1048576,24.075,49.738,494.882,494.882,470.80699999999996,16.950723606839613,10,24,47,25.169,22.257,0,1048827,1448,470.162,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,7,38036,1048576,23.916,49.515,494.986,494.986,471.07,16.94716214195957,10,24,47,25.14,22.167,0,1048827,1448,469.859,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,8,38048,1048576,24.681,48.061,498.924,498.924,474.243,16.813398433428738,10,24,47,24.936,22.316,0,1048827,1448,475.561,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,9,34576,1048576,25.918,49.194,494.908,494.908,468.99,16.949833100293386,10,24,47,25.387,22.178,0,1048827,1448,469.638,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,10,34590,1048576,23.011,48.804,494.286,494.286,471.275,16.971162444414773,10,24,47,25.163,22.162,0,1048827,1448,469.479,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,11,34600,1048576,25.424,47.999,494.09,494.09,468.666,16.977894715537655,10,24,47,25.198,22.259,0,1048827,1448,471.331,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,12,34604,1048576,25.253,50.319,490.329,490.329,465.07599999999996,17.108121281833217,10,24,47,25.181,22.35,0,1048827,1448,469.004,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,13,34610,1048576,25.619,50.912,492.5,492.5,466.881,17.03270659898477,10,24,47,25.122,22.229,0,1048827,1448,469.604,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,14,34616,1048576,25.584,48.114999999999995,491.632,491.632,466.048,17.06277866371595,10,24,47,25.107,22.213,0,1048827,1448,470.349,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h3,10.0.0.3,22.0,15,36082,1048576,26.270000000000003,51.602000000000004,494.544,494.544,468.27399999999994,16.962308712672684,10,24,47,25.202,22.231,0,1048827,1448,469.239,0,0,0
statichigh-bpf_bw20_1M_it06,statichigh-bpf,20,1M,1048576,6,h4,10.0.0.4,52.0,1,50824,1048576,58.933,119.741,617.2879999999999,617.2879999999999,558.3549999999999,13.589455813169867,10,24,141,55.216,52.186,0,1048827,1448,560.211,0,0,0
