run_id,policy,bw_mbit,obj_label,obj_bytes,iteration,client,client_ip,rtt_nominal_ms,round,port,size_download,time_connect_ms,time_ttfb_ms,time_total_ms,fct_ms,trasferimento_ms,goodput_mbps,iw_route,iw_applied,max_cwnd,srtt_ms,min_rtt_ms,retrans,bytes_acked,mss,duration_ms,ewma_after,samples,penalties
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,1,47066,1048576,6.919,13.734,451.61400000000003,451.61400000000003,444.695,18.574729747084902,10,24,34,10.098,6.274,0,1048827,1448,444.931,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,2,47078,1048576,6.738,13.696,446.138,446.138,439.4,18.802720234546264,10,24,34,10.222,6.34,0,1048827,1448,445.147,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,3,47084,1048576,6.587,13.31,447.461,447.461,440.87399999999997,18.74712656522021,10,24,34,9.971,6.25,0,1048827,1448,445.245,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,4,47100,1048576,6.646,13.518,448.22,448.22,441.574,18.715380839766187,10,24,34,10.118,6.34,0,1048827,1448,445.152,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,5,47920,1048576,6.6930000000000005,13.379999999999999,448.821,448.821,442.12800000000004,18.690319748853106,10,24,33,10.119,6.237,0,1048827,1448,444.993,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,6,47928,1048576,6.723,13.696,449.58500000000004,449.58500000000004,442.862,18.65855844834681,10,24,33,9.956,6.289,0,1048827,1448,444.85,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,7,47940,1048576,6.751,13.423,449.488,449.488,442.73699999999997,18.662584985583596,10,24,33,9.946,6.198,0,1048827,1448,444.575,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,8,47956,1048576,6.819000000000001,14.097,450.424,450.424,443.60499999999996,18.623803349732697,10,24,34,9.978,6.285,0,1048827,1448,444.7,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,9,47964,1048576,6.831,14.066,451.177,451.177,444.346,18.592720816885613,10,24,34,9.967,6.344,0,1048827,1448,445.222,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,10,47974,1048576,6.7749999999999995,13.387,450.681,450.681,443.906,18.613183160594744,10,24,33,9.954,6.147,0,1048827,1448,444.881,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,11,52194,1048576,6.638,13.226999999999999,450.515,450.515,443.877,18.620041508051894,10,24,33,9.94,6.221,0,1048827,1448,444.608,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,12,52208,1048576,6.5760000000000005,13.509,450.918,450.918,444.342,18.60340017475461,10,24,33,10.116,6.248,0,1048827,1448,444.974,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,13,52224,1048576,6.708,13.456,446.075,446.075,439.367,18.805375777615872,10,24,34,10.125,6.374,0,1048827,1448,445.269,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,14,52228,1048576,6.567,13.211,447.089,447.089,440.52200000000005,18.762725095003457,10,24,33,10.114,6.242,0,1048827,1448,445.02,0,0,0
statichigh-bpf_bw20_1M_it04,statichigh-bpf,20,1M,1048576,4,h2,10.0.0.2,6.0,15,52232,1048576,6.651,13.368,448.153,448.153,441.502,18.718178836245656,10,24,33,10.056,6.298,0,1048827,1448,444.962,0,0,0
