run_id,policy,bw_mbit,obj_label,obj_bytes,iteration,client,client_ip,rtt_nominal_ms,round,port,size_download,time_connect_ms,time_ttfb_ms,time_total_ms,fct_ms,trasferimento_ms,goodput_mbps,iw_route,iw_applied,max_cwnd,srtt_ms,min_rtt_ms,retrans,bytes_acked,mss,duration_ms,ewma_after,samples,penalties
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,1,57284,1048576,6.6,13.299999999999999,445.85999999999996,445.85999999999996,439.26,18.814443995873145,10,24,34,10.118,6.167,0,1048827,1448,445.348,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,2,57286,1048576,6.680000000000001,13.275,446.779,446.779,440.099,18.775743712215657,10,24,33,10.078,6.23,0,1048827,1448,444.972,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,3,43862,1048576,6.691,13.416,447.83,447.83,441.139,18.731679431927294,10,24,34,10.059,6.28,0,1048827,1448,444.857,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,4,43872,1048576,6.685,13.321,448.623,448.623,441.938,18.698568731429287,10,24,33,9.959,6.258,0,1048827,1448,444.841,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,5,43886,1048576,6.834,14.015,449.748,449.748,442.914,18.6517961169366,10,24,34,10.069,6.365,0,1048827,1448,445.025,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,6,43894,1048576,6.675000000000001,14.102,451.053,451.053,444.378,18.597832183801017,10,24,34,10.105,6.45,0,1048827,1448,445.968,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,7,43896,1048576,6.851999999999999,13.579,450.715,450.715,443.86299999999994,18.611779062156796,10,24,33,10.096,6.269,0,1048827,1448,445.562,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,8,39756,1048576,6.745,13.931000000000001,450.84499999999997,450.84499999999997,444.1,18.606412403375884,10,24,34,10.1,6.337,0,1048827,1448,445.109,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,9,39772,1048576,6.721,13.67,451.84400000000005,451.84400000000005,445.12300000000005,18.565274740839758,10,24,34,10.234,6.339,0,1048827,1448,446.094,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,10,39788,1048576,6.671,13.726,450.661,450.661,443.99,18.614009199819822,10,24,34,9.931,6.358,0,1048827,1448,444.731,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,11,39794,1048576,6.718,14.46,446.895,446.895,440.17699999999996,18.77087011490395,10,24,34,9.991,6.42,0,1048827,1448,445.286,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,12,39804,1048576,6.745,13.609,446.661,446.661,439.916,18.780703934303645,10,24,33,10.131,6.202,0,1048827,1448,445.499,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,13,39806,1048576,6.8469999999999995,13.624,448.906,448.906,442.059,18.686780751426802,10,24,33,10.024,6.277,0,1048827,1448,446.853,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,14,53772,1048576,6.771,13.806000000000001,475.92,475.92,469.149,17.62608841822155,10,24,34,9.996,6.316,0,1048827,1448,472.998,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h2,10.0.0.2,6.0,15,53782,1048576,6.724,13.643,448.716,448.716,441.992,18.694693302668057,10,24,34,10.162,6.325,0,1048827,1448,444.757,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,1,38942,1048576,24.277,49.329,490.197,490.197,465.92,17.11272814807108,10,24,47,25.171,22.204,0,1048827,1448,469.151,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,2,38944,1048576,26.189,51.353,493.486,493.486,467.29699999999997,16.99867473444029,10,24,47,25.207,22.2,0,1048827,1448,469.316,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,3,38688,1048576,25.694000000000003,50.83,494.62600000000003,494.62600000000003,468.932,16.95949667021143,10,24,47,25.235,22.222,0,1048827,1448,470.253,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,4,38698,1048576,25.378999999999998,50.988,494.531,494.531,469.152,16.96275460992334,10,24,47,25.182,22.228,0,1048827,1448,469.307,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,5,38706,1048576,25.044,50.589,494.64000000000004,494.64000000000004,469.596,16.959016658579976,10,24,47,25.171,22.218,0,1048827,1448,469.323,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,6,38718,1048576,23.743,47.834,492.334,492.334,468.591,17.038449507854423,10,24,47,25.133,22.17,0,1048827,1448,468.914,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,7,38732,1048576,25.994,50.391999999999996,495.347,495.347,469.35299999999995,16.93481135446465,10,24,47,25.192,22.228,0,1048827,1448,469.221,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,8,40808,1048576,25.426000000000002,50.854000000000006,496.044,496.044,470.618,16.911015958261768,10,24,47,25.215,22.214,0,1048827,1448,469.398,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,9,40822,1048576,24.755,47.794999999999995,493.336,493.336,468.581,17.00384322246907,10,24,47,25.135,22.246,0,1048827,1448,469.517,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,10,40830,1048576,25.876,51.696,497.84000000000003,497.84000000000003,471.964,16.850008034709944,10,24,47,25.226,22.307,0,1048827,1448,470.078,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,11,40844,1048576,26.294,49.537,489.645,489.645,463.351,17.132020137038058,10,24,47,25.247,22.266,0,1048827,1448,470.239,0,0,0
statichigh-bpf_bw20_1M_it09,statichigh-bpf,20,1M,1048576,9,h3,10.0.0.3,22.0,12,40858,1048576,25.201,49.334999999999994,490.294,490.294,465.09299999999996,17.109342557730667,10,24,47,25.34,22.21,0,1048827,1448,469.93,0,0,0
