run_id,policy,bw_mbit,obj_label,obj_bytes,iteration,client,client_ip,rtt_nominal_ms,round,port,size_download,time_connect_ms,time_ttfb_ms,time_total_ms,fct_ms,trasferimento_ms,goodput_mbps,iw_route,iw_applied,max_cwnd,srtt_ms,min_rtt_ms,retrans,bytes_acked,mss,duration_ms,ewma_after,samples,penalties
statichigh-bpf_bw20_1M_it08,statichigh-bpf,20,1M,1048576,8,h2,10.0.0.2,6.0,1,35718,1048576,6.705,13.469,451.912,451.912,445.20699999999994,18.562481191028343,10,24,33,10.175,6.226,0,1048827,1448,445.628,0,0,0
statichigh-bpf_bw20_1M_it08,statichigh-bpf,20,1M,1048576,8,h2,10.0.0.2,6.0,2,35722,1048576,6.332,13.123,454.594,454.594,448.262,18.45296682314329,10,24,34,10.57,6.226,0,1048827,1448,448.421,0,0,0
statichigh-bpf_bw20_1M_it08,statichigh-bpf,20,1M,1048576,8,h2,10.0.0.2,6.0,3,35724,1048576,6.5729999999999995,13.514,449.10499999999996,449.10499999999996,442.532,18.678500573362577,10,24,34,10.055,6.377,0,1048827,1448,445.323,0,0,0
statichigh-bpf_bw20_1M_it08,statichigh-bpf,20,1M,1048576,8,h2,10.0.0.2,6.0,4,55394,1048576,6.772,13.648,447.635,447.635,440.863,18.73983937806472,10,24,33,10.249,6.295,0,1048827,1448,445.853,0,0,0
statichigh-bpf_bw20_1M_it08,statichigh-bpf,20,1M,1048576,8,h2,10.0.0.2,6.0,5,55404,1048576,6.681,13.42,450.996,450.996,444.315,18.600182706720236,10,24,34,10.146,6.268,0,1048827,1448,448.307,0,0,0
statichigh-bpf_bw20_1M_it08,statichigh-bpf,20,1M,1048576,8,h2,10.0.0.2,6.0,6,55408,1048576,6.819999999999999,14.269,449.361,449.361,442.541,18.66785947156073,10,24,34,10.071,6.384,0,1048827,1448,445.023,0,0,0
statichigh-bpf_bw20_1M_it08,statichigh-bpf,20,1M,1048576,8,h2,10.0.0.2,6.0,7,55412,1048576,6.803,13.283,449.092,449.092,442.289,18.679041265486806,10,24,33,10.089,6.209,0,1048827,1448,444.706,0,0,0
statichigh-bpf_bw20_1M_it08,statichigh-bpf,20,1M,1048576,8,h2,10.0.0.2,6.0,8,55422,1048576,6.776,13.899,450.102,450.102,443.326,18.637126695726746,10,24,34,10.181,6.372,0,1048827,1448,445.143,0,0,0
statichigh-bpf_bw20_1M_it08,statichigh-bpf,20,1M,1048576,8,h2,10.0.0.2,6.0,9,48280,1048576,6.907,13.905000000000001,450.432,450.432,443.525,18.62347257743677,10,24,33,10.112,6.363,0,1048827,1448,445.184,0,0,0
statichigh-bpf_bw20_1M_it08,statichigh-bpf,20,1M,1048576,8,h2,10.0.0.2,6.0,10,48286,1048576,6.669,13.931000000000001,450.49,450.49,443.821,18.621074829629958,10,24,34,10.402,6.345,0,1048827,1448,444.967,0,0,0
