run_id,policy,bw_mbit,obj_bytes,iteration,dst_ip,dport,sport,iw_route,iw_applied,max_cwnd,srtt_us,min_rtt_us,retrans,bytes_acked,mss,duration_us,ewma_after,samples,penalties
calib_iw016_200K,static10,100,204800,0,10.0.0.2,38976,80,16,16,63,6595,6000,8,205049,1448,31129,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,59080,80,16,16,159,23432,22561,0,205049,1448,100532,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,57862,80,16,16,84,53281,52433,0,205049,1448,233636,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,38984,80,16,16,65,6712,6000,9,205049,1448,32814,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,59084,80,16,16,159,23434,22328,0,205049,1448,102082,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,57876,80,16,16,95,52883,52526,0,205049,1448,236759,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,38990,80,16,16,63,6267,6000,11,205049,1448,32605,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,59092,80,16,16,159,23449,22291,0,205049,1448,100374,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,57878,80,16,16,159,61352,54435,0,205049,1448,239180,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,38992,80,16,16,65,6646,6000,9,205049,1448,31543,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,59104,80,16,16,159,23476,22511,0,205049,1448,103662,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,57894,80,16,16,104,56413,54381,0,205049,1448,242304,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,39002,80,16,16,63,6974,6000,8,205049,1448,30996,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,59106,80,16,16,159,23230,22559,0,205049,1448,103324,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,57908,80,16,16,93,53465,52446,0,205049,1448,236902,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,39014,80,16,16,65,6814,6000,10,205049,1448,37467,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,59122,80,16,16,159,23433,22527,0,205049,1448,103588,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38292,80,16,16,91,55697,53674,0,205049,1448,237069,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35874,80,16,16,65,6562,6000,9,205049,1448,31928,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,37910,80,16,16,159,23440,22547,0,205049,1448,104368,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38296,80,16,16,100,53951,52811,0,205049,1448,237062,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35884,80,16,16,66,6736,6000,10,205049,1448,37678,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,37912,80,16,16,159,23395,22558,0,205049,1448,103780,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38304,80,16,16,88,52866,52460,0,205049,1448,234071,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35900,80,16,16,66,6835,6000,10,205049,1448,37671,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,37924,80,16,16,159,23440,22534,0,205049,1448,103945,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38320,80,16,16,101,55344,54083,0,205049,1448,240034,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35906,80,16,16,66,6671,6000,9,205049,1448,38402,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,37938,80,16,16,159,23454,22519,0,205049,1448,103943,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38322,80,16,16,86,52868,52466,0,205049,1448,239079,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35920,80,16,16,65,6537,6000,10,205049,1448,32130,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,37952,80,16,16,159,23450,22568,0,205049,1448,104145,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38334,80,16,16,88,55761,52552,0,205049,1448,236221,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35924,80,16,16,65,6704,6000,9,205049,1448,31422,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,37966,80,16,16,159,23428,22564,0,205049,1448,102260,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38342,80,16,16,89,54247,52924,0,205049,1448,239575,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35940,80,16,16,65,6446,6000,10,205049,1448,31922,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,37970,80,16,16,159,23571,22335,0,205049,1448,100000,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38344,80,16,16,85,57607,54241,0,205049,1448,241085,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35954,80,16,16,65,6507,6000,10,205049,1448,32677,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,37980,80,16,16,159,23166,22281,0,205049,1448,102071,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38346,80,16,16,89,58439,54730,0,205049,1448,240958,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35966,80,16,16,65,6781,6000,10,205049,1448,32850,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,37996,80,16,16,159,23434,22536,0,205049,1448,102970,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38360,80,16,16,97,54945,53458,0,205049,1448,237651,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35978,80,16,16,63,6392,6000,9,205049,1448,31699,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,38012,80,16,16,159,23526,22306,0,205049,1448,102877,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38368,80,16,16,103,54933,53232,0,205049,1448,239708,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35990,80,16,16,63,6547,6000,8,205049,1448,31130,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,38018,80,16,16,159,23440,22538,0,205049,1448,103505,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38378,80,16,16,159,59281,54792,0,205049,1448,240353,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.2,35998,80,16,16,63,6220,6000,10,205049,1448,31310,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.3,38024,80,16,16,159,23439,22284,0,205049,1448,102158,0,0,0
calib_iw016_200K,static10,100,204800,0,10.0.0.4,38386,80,16,16,93,53262,52249,0,205049,1448,228901,0,0,0
