run_id,policy,bw_mbit,obj_bytes,iteration,dst_ip,dport,sport,iw_route,iw_applied,max_cwnd,srtt_us,min_rtt_us,retrans,bytes_acked,mss,duration_us,ewma_after,samples,penalties
calib_iw024_30K,static10,100,30720,0,10.0.0.2,53658,80,24,24,46,7264,6110,0,30967,1448,8772,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.3,53206,80,24,24,47,24386,22708,0,30967,1448,25222,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.4,51752,80,24,24,47,55133,53701,0,30967,1448,56177,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.2,53668,80,24,24,46,7324,6293,0,30967,1448,8903,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.3,53212,80,24,24,47,24442,22767,0,30967,1448,25225,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.4,51760,80,24,24,47,60422,58804,0,30967,1448,61618,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.2,53674,80,24,24,46,7166,6712,0,30967,1448,8901,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.3,53226,80,24,24,46,23703,22385,0,30967,1448,24809,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.4,51774,80,24,24,47,58968,57604,0,30967,1448,60139,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.2,53686,80,24,24,46,7278,6095,0,30967,1448,8789,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.3,53238,80,24,24,47,22964,22373,0,30967,1448,24833,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.4,51782,80,24,24,47,59944,58312,0,30967,1448,60774,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.2,53690,80,24,24,46,7111,6670,0,30967,1448,8867,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.3,53248,80,24,24,47,24467,22807,0,30967,1448,25258,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.4,51786,80,24,24,47,60630,59052,0,30967,1448,61509,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.2,58952,80,24,24,46,7111,6382,0,30967,1448,8832,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.3,43850,80,24,24,47,24226,22759,0,30967,1448,25213,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.4,52030,80,24,24,47,60014,53073,0,30967,1448,61643,0,0,0
calib_iw024_30K,static10,100,30720,0,10.0.0.2,58956,80,24,24,46,7350,6392,0,30967,1448,8852,0,0,0
