run_id,policy,bw_mbit,obj_bytes,iteration,dst_ip,dport,sport,iw_route,iw_applied,max_cwnd,srtt_us,min_rtt_us,retrans,bytes_acked,mss,duration_us,ewma_after,samples,penalties
calib_iw064_30K,static10,100,30720,0,10.0.0.4,51146,80,64,64,64,57760,56087,0,30967,1448,58671,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,46830,80,64,64,64,7607,6221,0,30967,1448,8798,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,35746,80,64,64,64,23213,22457,0,30967,1448,24824,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,51148,80,64,64,64,58623,55306,0,30967,1448,59985,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,46844,80,64,64,64,7511,6656,0,30967,1448,8812,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,35758,80,64,64,64,24561,22940,0,30967,1448,25227,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,51158,80,64,64,64,57899,56073,0,30967,1448,58537,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,46852,80,64,64,64,7504,6089,0,30967,1448,8787,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,35772,80,64,64,64,24513,22901,0,30967,1448,25265,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,51164,80,64,64,64,58510,56775,0,30967,1448,59299,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49254,80,64,64,64,7498,6179,0,30967,1448,8810,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,58896,80,64,64,64,23369,22424,0,30967,1448,24705,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45862,80,64,64,64,54973,53351,0,30967,1448,55809,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49264,80,64,64,64,7459,6323,0,30967,1448,8959,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,58912,80,64,64,64,24841,23081,0,30967,1448,25376,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45878,80,64,64,64,55773,54536,0,30967,1448,56976,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49280,80,64,64,64,7509,6264,0,30967,1448,8922,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,58926,80,64,64,64,24742,22920,0,30967,1448,25277,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45880,80,64,64,64,58209,56743,0,30967,1448,59150,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49294,80,64,64,64,7501,6131,0,30967,1448,8813,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,58928,80,64,64,64,24688,22879,0,30967,1448,25234,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45896,80,64,64,64,60478,59085,0,30967,1448,61546,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49308,80,64,64,64,7497,6108,0,30967,1448,8859,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,58930,80,64,64,64,23285,22508,0,30967,1448,24786,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45898,80,64,64,64,56577,55185,0,30967,1448,57665,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49314,80,64,64,64,7494,6524,0,30967,1448,8819,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,58942,80,64,64,64,24566,22974,0,30967,1448,25269,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45908,80,64,64,64,60696,59202,0,30967,1448,61688,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49316,80,64,64,64,7529,6099,0,30967,1448,8906,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,58948,80,64,64,64,23604,22417,0,30967,1448,24830,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45924,80,64,64,64,60708,59221,0,30967,1448,61671,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49320,80,64,64,64,7539,6466,0,30967,1448,8828,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,58954,80,64,64,64,24618,22828,0,30967,1448,25150,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45940,80,64,64,64,61898,60448,0,30967,1448,62918,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49332,80,64,64,64,7519,6103,0,30967,1448,8805,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,58966,80,64,64,64,23427,22494,0,30967,1448,24819,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45950,80,64,64,64,59752,58273,0,30967,1448,60732,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49348,80,64,64,64,7463,6342,0,30967,1448,8801,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,58978,80,64,64,64,24572,22760,0,30967,1448,25096,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45956,80,64,64,64,60069,57526,0,30967,1448,61349,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49350,80,64,64,64,7532,6429,0,30967,1448,8982,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,58990,80,64,64,64,23331,22476,0,30967,1448,24801,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45962,80,64,64,64,59338,57910,0,30967,1448,60349,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49362,80,64,64,64,7522,6458,0,30967,1448,8849,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,59006,80,64,64,64,23336,22479,0,30967,1448,24769,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45976,80,64,64,64,57028,55174,0,30967,1448,57667,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49364,80,64,64,64,7535,6201,0,30967,1448,8897,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,59020,80,64,64,64,24324,22897,0,30967,1448,25021,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45988,80,64,64,64,60319,58742,0,30967,1448,61196,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49378,80,64,64,64,7527,6472,0,30967,1448,8949,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,59026,80,64,64,64,24475,22857,0,30967,1448,25165,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,45996,80,64,64,64,59915,58656,0,30967,1448,61120,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49392,80,64,64,64,7555,6565,0,30967,1448,8889,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,59040,80,64,64,64,24819,23020,0,30967,1448,25358,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,46012,80,64,64,64,58176,54544,0,30967,1448,59517,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49396,80,64,64,64,7487,6119,0,30967,1448,8850,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,59046,80,64,64,64,25104,23451,0,30967,1448,25773,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,46016,80,64,64,64,56133,52942,0,30967,1448,57463,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49408,80,64,64,64,7540,6451,0,30967,1448,8809,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,59060,80,64,64,64,23199,22482,0,30967,1448,24788,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,46020,80,64,64,64,60327,58757,0,30967,1448,61233,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49422,80,64,64,64,7544,6123,0,30967,1448,8942,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,59062,80,64,64,64,26831,24956,0,30967,1448,27286,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,46032,80,64,64,64,61540,59780,0,30967,1448,62261,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49438,80,64,64,64,7542,6125,0,30967,1448,8903,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,59074,80,64,64,64,25806,24094,0,30967,1448,26465,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,46040,80,64,64,64,65607,63621,0,30967,1448,66176,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.2,49454,80,64,64,64,7537,6409,0,30967,1448,8908,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.3,59084,80,64,64,64,27870,26125,0,30967,1448,28496,0,0,0
calib_iw064_30K,static10,100,30720,0,10.0.0.4,46050,80,64,64,64,62529,60294,0,30967,1448,62831,0,0,0
