run_id,policy,bw_mbit,obj_bytes,iteration,dst_ip,dport,sport,iw_route,iw_applied,max_cwnd,srtt_us,min_rtt_us,retrans,bytes_acked,mss,duration_us,ewma_after,samples,penalties
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53172,80,10,10,33,6543,6112,0,30967,1448,15557,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55050,80,10,10,33,24875,23777,0,30967,1448,50341,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43774,80,10,10,33,57109,54266,0,30967,1448,112820,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53184,80,10,10,33,6858,6413,0,30967,1448,14862,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55060,80,10,10,33,24826,23633,0,30967,1448,50384,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43788,80,10,10,33,56929,55378,0,30967,1448,114585,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53198,80,10,10,33,6642,6188,0,30967,1448,13914,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55066,80,10,10,33,24708,23617,0,30967,1448,50579,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43800,80,10,10,33,58751,56831,0,30967,1448,117125,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53208,80,10,10,33,6728,6221,0,30967,1448,13955,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55070,80,10,10,33,25405,23706,0,30967,1448,52588,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43816,80,10,10,33,59424,57855,0,30967,1448,120043,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53210,80,10,10,33,6608,6226,0,30967,1448,13867,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55080,80,10,10,33,25304,24319,0,30967,1448,50905,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43820,80,10,10,33,59965,58324,0,30967,1448,121533,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53212,80,10,10,33,6817,6219,0,30967,1448,14694,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55096,80,10,10,33,25088,23783,0,30967,1448,50977,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43830,80,10,10,33,56079,52906,0,30967,1448,116804,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53228,80,10,10,33,6775,6251,0,30967,1448,14021,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55110,80,10,10,33,25815,24310,0,30967,1448,53089,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43834,80,10,10,33,58317,54864,0,30967,1448,115130,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53242,80,10,10,33,6752,6291,0,30967,1448,13964,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55122,80,10,10,33,23170,22346,0,30967,1448,48694,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43842,80,10,10,33,59994,58523,0,30967,1448,121445,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53256,80,10,10,33,6766,6268,0,30967,1448,14291,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55132,80,10,10,33,24559,23174,0,30967,1448,48767,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43856,80,10,10,33,59150,57476,0,30967,1448,120213,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53260,80,10,10,33,6926,6469,0,30967,1448,14722,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55134,80,10,10,33,24453,22829,0,30967,1448,50304,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43860,80,10,10,33,58613,56740,0,30967,1448,120546,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53264,80,10,10,33,6948,6618,0,30967,1448,15023,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55144,80,10,10,33,24682,23508,0,30967,1448,49724,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43870,80,10,10,33,58122,55742,0,30967,1448,115385,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53278,80,10,10,33,6637,6115,0,30967,1448,13965,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55158,80,10,10,33,25005,22946,0,30967,1448,52385,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43878,80,10,10,33,59358,57425,0,30967,1448,121255,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53294,80,10,10,33,6706,6231,0,30967,1448,13990,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55166,80,10,10,33,25220,23564,0,30967,1448,52203,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43884,80,10,10,33,55939,54001,0,30967,1448,115703,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53300,80,10,10,33,6660,6101,0,30967,1448,13842,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55178,80,10,10,33,25340,23670,0,30967,1448,52486,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43888,80,10,10,33,58912,56837,0,30967,1448,120778,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53302,80,10,10,33,6741,6306,0,30967,1448,14173,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55182,80,10,10,33,25199,23503,0,30967,1448,52179,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43900,80,10,10,33,54258,52536,0,30967,1448,114064,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,53306,80,10,10,33,6810,6353,0,30967,1448,14433,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55194,80,10,10,33,25355,23740,0,30967,1448,52689,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,43910,80,10,10,33,58609,56689,0,30967,1448,120416,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44464,80,10,10,33,6809,6518,0,30967,1448,14896,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55458,80,10,10,33,25178,23660,0,30967,1448,52452,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33466,80,10,10,33,58907,56835,0,30967,1448,120378,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44466,80,10,10,33,6920,6576,0,30967,1448,14925,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55462,80,10,10,33,24823,23509,0,30967,1448,50159,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33482,80,10,10,33,60658,58023,0,30967,1448,123336,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44474,80,10,10,33,6840,6494,0,30967,1448,14814,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55464,80,10,10,33,23678,22400,0,30967,1448,51080,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33490,80,10,10,33,58337,56389,0,30967,1448,120065,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44488,80,10,10,33,6878,6503,0,30967,1448,15046,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55466,80,10,10,33,23339,22277,0,30967,1448,50813,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33502,80,10,10,33,58999,56911,0,30967,1448,120576,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44492,80,10,10,33,6649,6179,0,30967,1448,13873,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55474,80,10,10,33,25288,23661,0,30967,1448,52224,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33512,80,10,10,33,58501,56214,0,30967,1448,119958,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44506,80,10,10,33,6928,6444,0,30967,1448,14877,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55482,80,10,10,33,25057,23512,0,30967,1448,52084,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33520,80,10,10,33,57263,56368,0,30967,1448,115506,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44512,80,10,10,33,7007,6516,0,30967,1448,15217,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55498,80,10,10,33,25222,23964,0,30967,1448,52642,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33530,80,10,10,33,54829,53471,0,30967,1448,112991,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44526,80,10,10,33,6683,6157,0,30967,1448,13799,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55504,80,10,10,33,25178,23726,0,30967,1448,52515,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33532,80,10,10,33,57770,56142,0,30967,1448,119865,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44540,80,10,10,33,6797,6355,0,30967,1448,14235,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55520,80,10,10,33,25361,23825,0,30967,1448,52176,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33540,80,10,10,33,59121,56744,0,30967,1448,117185,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44556,80,10,10,33,6818,6308,0,30967,1448,14158,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55526,80,10,10,33,25222,23549,0,30967,1448,52192,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33550,80,10,10,28,58510,52763,0,30967,1448,113794,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44572,80,10,10,33,6864,6496,0,30967,1448,14920,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55530,80,10,10,33,23365,22442,0,30967,1448,50516,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33554,80,10,10,33,56022,54557,0,30967,1448,113816,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44578,80,10,10,33,6852,6328,0,30967,1448,14556,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55546,80,10,10,33,25173,23519,0,30967,1448,52315,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33566,80,10,10,33,62271,61264,0,30967,1448,125307,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44582,80,10,10,33,6651,6212,0,30967,1448,14017,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55556,80,10,10,33,24887,23442,0,30967,1448,50862,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33574,80,10,10,33,58114,56771,0,30967,1448,117440,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.2,44586,80,10,10,33,6873,6434,0,30967,1448,15139,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.3,55568,80,10,10,33,25146,23632,0,30967,1448,51601,0,0,0
calib_iw010_30K,static10,100,30720,0,10.0.0.4,33576,80,10,10,33,60466,59190,0,30967,1448,121816,0,0,0
