run_id,policy,bw_mbit,obj_bytes,iteration,dst_ip,dport,sport,iw_route,iw_applied,max_cwnd,srtt_us,min_rtt_us,retrans,bytes_acked,mss,duration_us,ewma_after,samples,penalties
calib_iw032_200K,static10,100,204800,0,10.0.0.2,59152,80,32,32,62,6768,6000,2,205049,1448,26179,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.3,48206,80,32,32,128,23340,22539,0,205049,1448,79414,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.4,41578,80,32,32,118,53042,52420,0,205049,1448,178189,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.2,59158,80,32,32,65,7101,6000,14,205049,1448,31154,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.3,48208,80,32,32,122,23462,22547,0,205049,1448,81491,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.4,41592,80,32,32,118,53186,52339,0,205049,1448,179441,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.2,59162,80,32,32,65,7331,6000,14,205049,1448,31177,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.3,48218,80,32,32,122,23341,22576,0,205049,1448,81595,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.4,41598,80,32,32,118,54762,53317,0,205049,1448,183626,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.2,59168,80,32,32,65,7099,6000,14,205049,1448,31305,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.3,48234,80,32,32,122,23444,22526,0,205049,1448,80338,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.4,41600,80,32,32,118,54634,53480,0,205049,1448,177961,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.2,59176,80,32,32,65,7099,6000,14,205049,1448,31151,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.3,48246,80,32,32,122,23454,22573,0,205049,1448,81262,0,0,0
calib_iw032_200K,static10,100,204800,0,10.0.0.4,41610,80,32,32,109,53240,52416,0,205049,1448,223241,0,0,0
