run_id,policy,bw_mbit,obj_bytes,iteration,dst_ip,dport,sport,iw_route,iw_applied,max_cwnd,srtt_us,min_rtt_us,retrans,bytes_acked,mss,duration_us,ewma_after,samples,penalties
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44144,80,96,96,96,8105,6000,22,205049,1448,33695,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54388,80,96,96,129,27211,22790,3,205049,1448,145400,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,36970,80,96,96,148,66264,59105,0,205049,1448,197427,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44156,80,96,96,96,8089,6000,23,205049,1448,39716,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54404,80,96,96,127,27482,22840,2,205049,1448,118488,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,36976,80,96,96,129,55139,52971,0,205049,1448,193184,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44164,80,96,96,96,7818,6000,24,205049,1448,38872,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54416,80,96,96,108,23844,22829,0,205049,1448,87223,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,36990,80,96,96,148,56129,55019,0,205049,1448,194691,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44170,80,96,96,96,7881,6000,23,205049,1448,38688,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54428,80,96,96,126,27381,22882,1,205049,1448,107221,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,36994,80,96,96,138,64511,61076,0,205049,1448,206904,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44172,80,96,96,96,7657,6000,25,205049,1448,38208,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54434,80,96,96,128,27262,22509,2,205049,1448,118642,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,37002,80,96,96,108,59713,52425,0,205049,1448,180423,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44186,80,96,96,96,7800,6000,24,205049,1448,39216,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54436,80,96,96,127,27562,23015,2,205049,1448,118524,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,37010,80,96,96,143,59562,58397,0,205049,1448,203662,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44190,80,96,96,96,7836,6000,24,205049,1448,38070,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54444,80,96,96,121,23989,22646,0,205049,1448,84690,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,37022,80,96,96,126,63730,61274,0,205049,1448,210710,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44194,80,96,96,96,7535,6000,25,205049,1448,38302,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54446,80,96,96,127,26449,23211,2,205049,1448,117173,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,37030,80,96,96,147,62596,54745,0,205049,1448,188104,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44208,80,96,96,96,7689,6000,24,205049,1448,38177,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54452,80,96,96,121,23605,22981,0,205049,1448,82889,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,37046,80,96,96,149,65171,61032,0,205049,1448,202412,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44212,80,96,96,96,7574,6000,24,205049,1448,38437,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54462,80,96,96,127,27503,23066,2,205049,1448,118714,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,37062,80,96,96,135,62484,53614,0,205049,1448,188658,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44218,80,96,96,96,7490,6000,24,205049,1448,37938,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54476,80,96,96,127,25573,22788,2,205049,1448,112019,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,37078,80,96,96,149,57041,55844,0,205049,1448,199237,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44232,80,96,96,96,7416,6000,25,205049,1448,38015,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54492,80,96,96,128,27474,22623,3,205049,1448,145672,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,37082,80,96,96,149,64506,61067,0,205049,1448,203769,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44248,80,96,96,96,7670,6000,24,205049,1448,38292,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54504,80,96,96,122,23975,22863,0,205049,1448,83076,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,37084,80,96,96,149,58999,55085,0,205049,1448,194769,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44258,80,96,96,96,7822,6000,24,205049,1448,38685,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,54512,80,96,96,128,27737,22952,2,205049,1448,119168,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,37090,80,96,96,136,65159,52444,0,205049,1448,190927,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44240,80,96,96,96,7723,6000,25,205049,1448,38355,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,49856,80,96,96,126,27804,23177,2,205049,1448,119877,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,45200,80,96,96,123,70022,60099,0,205049,1448,206428,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44254,80,96,96,96,7857,6000,24,205049,1448,38608,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,49872,80,96,96,121,24012,23348,0,205049,1448,87072,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,45212,80,96,96,149,54273,52991,0,205049,1448,194105,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44260,80,96,96,96,7832,6000,24,205049,1448,38322,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,49886,80,96,96,127,23864,22000,2,205049,1448,109857,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,45228,80,96,96,133,64009,59842,0,205049,1448,199163,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44276,80,96,96,96,7953,6000,21,205049,1448,33243,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,49892,80,96,96,108,23734,23053,0,205049,1448,86357,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,45244,80,96,96,135,52873,52529,0,205049,1448,182025,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44280,80,96,96,96,7579,6000,25,205049,1448,38934,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,49894,80,96,96,108,23673,22680,0,205049,1448,79868,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,45248,80,96,96,149,64708,61128,0,205049,1448,207941,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.2,44284,80,96,96,96,6552,6000,33,205049,1448,39958,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.3,49898,80,96,96,108,23865,22659,0,205049,1448,79377,0,0,0
calib_iw096_200K,static10,100,204800,0,10.0.0.4,45258,80,96,96,117,63799,59407,0,205049,1448,201262,0,0,0
