run_id,policy,bw_mbit,obj_bytes,iteration,dst_ip,dport,sport,iw_route,iw_applied,max_cwnd,srtt_us,min_rtt_us,retrans,bytes_acked,mss,duration_us,ewma_after,samples,penalties
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38138,80,32,32,46,7219,6390,0,30967,1448,8790,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33892,80,32,32,46,22901,22377,0,30967,1448,24811,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43884,80,32,32,46,56027,54827,0,30967,1448,57208,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38146,80,32,32,46,7374,6372,0,30967,1448,8860,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33896,80,32,32,46,23964,22635,0,30967,1448,25083,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43898,80,32,32,46,56928,55811,0,30967,1448,58252,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38148,80,32,32,46,7201,6105,0,30967,1448,8818,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33898,80,32,32,46,22766,22355,0,30967,1448,24746,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43906,80,32,32,46,60207,58775,0,30967,1448,61187,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38160,80,32,32,46,7256,6385,0,30967,1448,8792,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33914,80,32,32,46,24036,22590,0,30967,1448,25046,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43920,80,32,32,46,58842,57155,0,30967,1448,59591,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38164,80,32,32,46,7273,6679,0,30967,1448,8904,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33924,80,32,32,46,22830,22240,0,30967,1448,24799,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43934,80,32,32,46,55528,54119,0,30967,1448,56561,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38166,80,32,32,46,7281,6522,0,30967,1448,8894,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33936,80,32,32,46,24305,22665,0,30967,1448,25054,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43946,80,32,32,46,60286,58735,0,30967,1448,61200,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38170,80,32,32,46,7246,6121,0,30967,1448,8866,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33942,80,32,32,46,24345,22680,0,30967,1448,25146,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43948,80,32,32,46,60244,58684,0,30967,1448,61142,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38178,80,32,32,46,7242,6106,0,30967,1448,8751,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33946,80,32,32,46,24306,22657,0,30967,1448,25139,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43950,80,32,32,46,53590,52367,0,30967,1448,54807,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38194,80,32,32,46,7260,6531,0,30967,1448,8827,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33962,80,32,32,46,23045,22386,0,30967,1448,24733,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43962,80,32,32,46,60134,58563,0,30967,1448,61046,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38208,80,32,32,46,7225,6194,0,30967,1448,8802,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33976,80,32,32,46,22968,22316,0,30967,1448,24726,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43964,80,32,32,46,54925,53324,0,30967,1448,55780,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38210,80,32,32,46,7203,6071,0,30967,1448,8784,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33980,80,32,32,46,23050,22364,0,30967,1448,24759,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43978,80,32,32,46,60086,58512,0,30967,1448,60988,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38226,80,32,32,46,7271,6665,0,30967,1448,8890,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33988,80,32,32,46,24190,22520,0,30967,1448,24957,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,43994,80,32,32,46,60259,58296,0,30967,1448,61502,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38230,80,32,32,46,7231,6094,0,30967,1448,8752,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.3,33990,80,32,32,46,22770,22121,0,30967,1448,24827,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.4,44006,80,32,32,46,58570,56871,0,30967,1448,59311,0,0,0
calib_iw032_30K,static10,100,30720,0,10.0.0.2,38236,80,32,32,46,7217,6114,0,30967,1448,8787,0,0,0
