run_id,policy,bw_mbit,obj_bytes,iteration,dst_ip,dport,sport,iw_route,iw_applied,max_cwnd,srtt_us,min_rtt_us,retrans,bytes_acked,mss,duration_us,ewma_after,samples,penalties
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35402,80,24,24,54,6171,6000,12,205049,1448,31534,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57046,80,24,24,167,23384,22408,0,205049,1448,82962,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49292,80,24,24,167,52817,52170,0,205049,1448,178511,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35412,80,24,24,55,6866,6084,10,205049,1448,31345,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57052,80,24,24,167,23777,22392,0,205049,1448,82508,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49298,80,24,24,127,57137,53444,0,205049,1448,240604,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35420,80,24,24,53,6628,6000,15,205049,1448,31867,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57066,80,24,24,167,23385,22402,0,205049,1448,81765,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49314,80,24,24,136,56184,54927,0,205049,1448,239790,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35430,80,24,24,54,6986,6000,15,205049,1448,31605,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57072,80,24,24,167,23782,22398,0,205049,1448,82561,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49316,80,24,24,113,53356,52321,0,205049,1448,227338,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35444,80,24,24,54,6689,6000,15,205049,1448,31825,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57082,80,24,24,167,23384,22437,0,205049,1448,81645,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49320,80,24,24,167,52830,52327,0,205049,1448,178729,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35458,80,24,24,55,6631,6000,15,205049,1448,31809,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57090,80,24,24,167,23839,22423,0,205049,1448,83354,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49328,80,24,24,167,52948,52138,0,205049,1448,179385,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35460,80,24,24,55,6319,6000,15,205049,1448,31757,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57104,80,24,24,167,23840,22453,0,205049,1448,81898,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49342,80,24,24,167,53476,52728,0,205049,1448,180632,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35464,80,24,24,54,6830,6049,14,205049,1448,31670,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57118,80,24,24,167,23841,22404,0,205049,1448,83195,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49350,80,24,24,167,52812,52079,0,205049,1448,179052,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35478,80,24,24,54,6993,6042,14,205049,1448,31796,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57120,80,24,24,167,23817,22116,0,205049,1448,83191,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49360,80,24,24,167,53089,52642,0,205049,1448,177759,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35490,80,24,24,53,6609,6000,17,205049,1448,32210,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57122,80,24,24,167,23837,22414,0,205049,1448,83092,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49364,80,24,24,167,52829,52403,0,205049,1448,180570,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35502,80,24,24,54,6702,6000,15,205049,1448,31682,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57128,80,24,24,167,23397,22485,0,205049,1448,80748,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49378,80,24,24,167,53814,52711,0,205049,1448,180108,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35518,80,24,24,53,6995,6051,14,205049,1448,31696,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57140,80,24,24,167,23840,22455,0,205049,1448,83269,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49382,80,24,24,167,53596,52729,0,205049,1448,181852,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35520,80,24,24,55,6630,6000,16,205049,1448,32149,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57152,80,24,24,167,23838,22405,0,205049,1448,83797,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49396,80,24,24,167,52823,52308,0,205049,1448,178704,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,35528,80,24,24,55,6507,6000,15,205049,1448,31941,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,57166,80,24,24,167,23808,22394,0,205049,1448,82447,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,49412,80,24,24,114,59057,52349,0,205049,1448,238751,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,59274,80,24,24,55,6402,6000,16,205049,1448,32393,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,59074,80,24,24,167,23839,22410,0,205049,1448,83429,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,37036,80,24,24,167,52807,52379,0,205049,1448,173176,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.2,59280,80,24,24,55,6550,6000,9,205049,1448,31268,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.3,59082,80,24,24,167,23834,22408,0,205049,1448,82474,0,0,0
calib_iw024_200K,static10,100,204800,0,10.0.0.4,37040,80,24,24,167,52815,52158,0,205049,1448,177205,0,0,0
