policy,bw_mbit,obj_label,client,iteration,obj_bytes,rtt_nominal_ms,n_conn,n_iterations,fct_ms_mean,fct_ms_median,fct_ms_std,fct_ms_p95,goodput_mbps_mean,goodput_mbps_median,goodput_mbps_std,goodput_mbps_p95,trasferimento_ms_mean,trasferimento_ms_median,trasferimento_ms_std,trasferimento_ms_p95,retrans_mean,retrans_median,retrans_std,retrans_p95,srtt_ms_mean,srtt_ms_median,srtt_ms_std,srtt_ms_p95,iw_applied_mean,iw_applied_median,iw_applied_std,iw_applied_p95,max_cwnd_mean,max_cwnd_median,max_cwnd_std,max_cwnd_p95,retrans_flow_pct,penalties_total
static10,20,1M,h2,2,1048576,6.0,15,1,451.9024,451.923,3.1234,455.8815,18.5637,18.562,0.1269,18.7311,445.2913,445.312,3.0229,449.0937,0.0,0,0.0,0.0,10.0169,10.052,0.0937,10.1071,10.0,10,0.0,10.0,28.4,29,0.9103,29.0,0.0,0
static10,20,1M,h2,3,1048576,6.0,15,1,452.4037,452.332,0.3243,452.8698,18.5423,18.5452,0.0133,18.5574,445.7683,445.77,0.3429,446.2388,0.0,0,0.0,0.0,9.9425,10.005,0.2689,10.1707,10.0,10,0.0,10.0,27.9333,29,2.5486,29.0,0.0,0
static10,20,1M,h2,4,1048576,6.0,15,1,452.1703,452.12,0.3744,452.7066,18.5519,18.5539,0.0154,18.5722,445.5123,445.511,0.3236,446.0015,0.0,0,0.0,0.0,10.0765,10.06,0.0859,10.2231,10.0,10,0.0,10.0,28.4667,29,0.6399,29.0,0.0,0
static10,20,1M,h2,5,1048576,6.0,15,1,453.1114,452.076,3.931,457.0945,18.5146,18.5557,0.1561,18.5713,445.4679,445.414,0.2881,445.8638,0.0,0,0.0,0.0,10.0369,10.071,0.1047,10.1599,10.0,10,0.0,10.0,28.4667,29,0.6399,29.0,0.0,0
static10,20,1M,h2,6,1048576,6.0,15,1,453.9023,452.346,4.3298,460.692,18.4826,18.5447,0.1717,18.5655,447.2563,445.676,4.2648,454.0046,0.0,0,0.0,0.0,10.0277,10.079,0.1865,10.1906,10.0,10,0.0,10.0,28.6,29,0.7368,29.0,0.0,0
static10,20,1M,h2,7,1048576,6.0,15,1,452.6801,452.207,1.7439,454.983,18.5312,18.5504,0.0706,18.5718,446.0059,445.513,1.7606,448.2043,0.0,0,0.0,0.0,10.018,10.044,0.1555,10.1771,10.0,10,0.0,10.0,28.3333,29,0.8165,29.0,0.0,0
static10,20,1M,h2,8,1048576,6.0,15,1,453.053,452.539,1.5626,456.2486,18.5159,18.5368,0.0635,18.5665,446.3631,445.856,1.5344,449.4156,0.0,0,0.0,0.0,10.0033,9.996,0.1785,10.2339,10.0,10,0.0,10.0,28.4,29,0.7368,29.0,0.0,0
static10,20,1M,h2,9,1048576,6.0,15,1,452.1205,451.983,0.3318,452.6001,18.5539,18.5596,0.0136,18.5702,445.4633,445.448,0.2873,445.8773,0.0,0,0.0,0.0,10.032,10.038,0.0837,10.1499,10.0,10,0.0,10.0,28.2667,28,0.7988,29.0,0.0,0
static10,20,1M,h2,10,1048576,6.0,15,1,452.351,452.313,0.6159,453.2275,18.5445,18.546,0.0252,18.5687,445.6256,445.658,0.538,446.2987,0.0,0,0.0,0.0,10.0393,10.065,0.143,10.2158,10.0,10,0.0,10.0,28.3333,29,0.8165,29.0,0.0,0
static10,20,1M,h3,1,1048576,22.0,15,1,518.5039,518.193,1.708,521.1578,16.1786,16.1882,0.0532,16.237,493.1912,492.675,1.6393,495.4407,0.0,0,0.0,0.0,25.0454,25.034,0.0663,25.1609,10.0,10,0.0,10.0,61.0667,61,0.2582,61.3,0.0,0
static10,20,1M,h3,2,1048576,22.0,15,1,523.6084,523.147,4.688,530.2768,16.022,16.0349,0.1428,16.1895,497.3654,496.665,3.4607,503.5259,0.0,0,0.0,0.0,25.1087,25.077,0.1068,25.2851,10.0,10,0.0,10.0,61.0,61,0.0,61.0,0.0,0
static10,20,1M,h3,3,1048576,22.0,15,1,523.9869,524.244,3.6562,528.594,16.0099,16.0013,0.1119,16.1621,497.2529,497.031,2.6093,501.2983,0.0,0,0.0,0.0,25.1568,25.146,0.0962,25.3111,10.0,10,0.0,10.0,61.0,61,0.0,61.0,0.0,0
static10,20,1M,h3,4,1048576,22.0,15,1,525.8455,526.527,2.9278,529.9322,15.9531,15.932,0.0889,16.0928,498.9032,499.482,3.0945,502.1755,0.0,0,0.0,0.0,25.0869,25.103,0.075,25.1989,10.0,10,0.0,10.0,61.0667,61,0.2582,61.3,0.0,0
static10,20,1M,h3,5,1048576,22.0,15,1,525.0535,525.892,3.8727,530.455,15.9775,15.9512,0.1178,16.1325,498.7821,498.478,3.303,503.1066,0.0,0,0.0,0.0,25.1509,25.16,0.0847,25.2538,10.0,10,0.0,10.0,61.0667,61,0.2582,61.3,0.0,0
static10,20,1M,h3,6,1048576,22.0,15,1,525.5774,525.537,4.2117,533.4274,15.9617,15.962,0.1271,16.1138,498.5589,497.124,4.5332,505.3013,0.0,0,0.0,0.0,25.1829,25.192,0.0814,25.2867,10.0,10,0.0,10.0,61.1333,61,0.3519,62.0,0.0,0
static10,20,1M,h3,7,1048576,22.0,15,1,525.1243,525.226,1.702,527.3976,15.9747,15.9714,0.0518,16.047,498.2847,499.17,2.2107,500.6239,0.0,0,0.0,0.0,25.1481,25.143,0.0748,25.2488,10.0,10,0.0,10.0,61.1333,61,0.3519,62.0,0.0,0
static10,20,1M,h3,8,1048576,22.0,15,1,524.3509,523.862,3.9889,530.3237,15.9989,16.013,0.1217,16.1864,497.8606,497.176,3.5352,503.1918,0.0,0,0.0,0.0,25.2131,25.119,0.4195,25.6605,10.0,10,0.0,10.0,63.6667,61,10.328,73.0,0.0,0
static10,20,1M,h3,9,1048576,22.0,15,1,526.2798,528.51,4.872,531.0507,15.9407,15.8722,0.1497,16.1669,498.7729,499.734,4.0287,503.1155,0.0,0,0.0,0.0,25.1343,25.139,0.0975,25.261,10.0,10,0.0,10.0,61.3333,61,0.488,62.0,0.0,0
static10,20,1M,h3,10,1048576,22.0,15,1,522.5893,522.412,4.3752,528.3218,16.0531,16.0575,0.1347,16.263,496.7085,497.414,4.5499,502.6279,0.0,0,0.0,0.0,25.1291,25.108,0.093,25.2816,10.0,10,0.0,10.0,61.0667,61,0.2582,61.3,0.0,0
static10,20,1M,h4,1,1048576,52.0,15,1,688.0237,688.091,3.9915,693.8373,12.1927,12.1911,0.0707,12.293,628.2191,627.673,3.7657,634.1573,0.0,0,0.0,0.0,55.1671,55.099,0.2644,55.5301,10.0,10,0.0,10.0,127.0667,127,0.7988,128.0,0.0,0
static10,20,1M,h4,2,1048576,52.0,15,1,791.0632,706.072,191.9168,1166.8339,11.0543,11.8807,1.9887,12.2783,727.6745,638.592,192.5787,1102.3267,0.0,0,0.0,0.0,55.0955,55.395,0.6625,55.5315,10.0,10,0.0,10.0,114.4667,127,26.6428,128.0,0.0,0
static10,20,1M,h4,3,1048576,52.0,15,1,767.5705,710.058,161.4171,1160.7303,11.2524,11.814,1.65,12.1414,704.8827,644.611,161.1944,1099.2146,0.0,0,0.0,0.0,55.209,55.354,0.531,55.6604,10.0,10,0.0,10.0,118.7333,127,22.6352,128.0,0.0,0
static10,20,1M,h4,4,1048576,52.0,15,1,736.5139,706.984,114.3372,850.9811,11.5614,11.8653,1.1873,12.0876,671.7767,641.396,115.8386,783.8334,0.0,0,0.0,0.0,55.2549,55.359,0.479,55.5691,10.0,10,0.0,10.0,122.8667,127,16.5782,128.0,0.0,0
static10,20,1M,h4,5,1048576,52.0,15,1,735.9275,706.309,112.0284,845.1634,11.5649,11.8767,1.1705,12.0602,673.4165,643.439,112.197,783.4764,0.0,0,0.0,0.0,55.2953,55.403,0.4727,55.5953,10.0,10,0.0,10.0,123.0667,127,16.6324,128.0,0.0,0
static10,20,1M,h4,6,1048576,52.0,15,1,737.2075,708.217,117.3849,852.3658,11.5582,11.8447,1.2083,12.094,672.0072,644.024,117.8363,787.7874,0.0,0,0.0,0.0,55.4041,55.43,0.5824,56.0256,10.0,10,0.0,10.0,128.0,127,26.7475,150.8,0.0,0
static10,20,1M,h4,7,1048576,52.0,15,1,790.0633,706.921,186.1121,1151.5796,11.045,11.8664,1.9449,12.2327,726.9705,640.92,187.7219,1091.1762,0.0,0,0.0,0.0,55.1379,55.379,0.8141,55.8857,10.0,10,0.0,10.0,119.6,127,34.9465,150.2,0.0,0
static10,20,1M,h4,8,1048576,52.0,15,1,734.8839,703.308,124.1692,853.0863,11.6128,11.9274,1.2556,12.0931,671.0402,639.688,122.815,788.2946,0.0,0,0.0,0.0,55.3481,55.336,0.1346,55.5695,10.0,10,0.0,10.0,122.6667,127,16.5213,128.0,0.0,0
static10,20,1M,h4,9,1048576,52.0,15,1,704.5749,705.263,9.5218,718.9639,11.9079,11.8943,0.1609,12.1117,639.4722,640.528,9.2021,651.3572,0.0,0,0.0,0.0,55.3972,55.416,0.1048,55.5525,10.0,10,0.0,10.0,127.2,127,0.5606,128.0,0.0,0
static10,20,1M,h4,10,1048576,52.0,15,1,732.1619,701.402,113.4225,846.3493,11.6292,11.9598,1.19,12.0785,667.9683,637.722,114.7839,781.6471,0.0,0,0.0,0.0,55.3079,55.453,0.4849,55.6298,10.0,10,0.0,10.0,122.8667,127,16.5912,128.0,0.0,0
statichigh,20,1M,h2,1,1048576,6.0,15,1,451.0904,451.418,1.4842,452.4559,18.5965,18.5828,0.0615,18.7348,444.4798,444.801,1.4776,445.7363,0.0,0,0.0,0.0,10.1739,10.211,0.0835,10.2543,24.0,24,0.0,24.0,33.2667,33,0.4577,34.0,0.0,0
statichigh,20,1M,h2,2,1048576,6.0,15,1,451.7338,451.622,0.3019,452.2219,18.5698,18.5744,0.0124,18.5826,445.0139,444.867,0.3472,445.5502,0.0,0,0.0,0.0,10.1171,10.118,0.0967,10.2431,24.0,24,0.0,24.0,33.4,33,0.5071,34.0,0.0,0
statichigh,20,1M,h2,3,1048576,6.0,15,1,451.6058,451.384,0.8978,453.1388,18.5751,18.5842,0.0368,18.6035,445.1137,444.918,0.8843,446.6068,0.0,0,0.0,0.0,10.0411,10.072,0.0603,10.1125,24.0,24,0.0,24.0,33.5333,34,0.5164,34.0,0.0,0
statichigh,20,1M,h2,4,1048576,6.0,15,1,451.7432,451.351,1.4287,453.4673,18.5696,18.5856,0.0582,18.5993,445.1447,444.712,1.4175,446.9168,0.0,0,0.0,0.0,10.1843,10.176,0.1033,10.3097,24.0,24,0.0,24.0,33.5333,34,0.5164,34.0,0.0,0
statichigh,20,1M,h2,5,1048576,6.0,15,1,451.3816,451.294,0.2962,451.9572,18.5843,18.5879,0.0122,18.596,444.785,444.725,0.2959,445.3443,0.0,0,0.0,0.0,10.1429,10.171,0.0809,10.22,24.0,24,0.0,24.0,33.4,33,0.6325,34.0,0.0,0
statichigh,20,1M,h2,6,1048576,6.0,15,1,451.3809,451.324,0.2604,451.7606,18.5843,18.5867,0.0107,18.5982,444.7551,444.793,0.1812,445.0192,0.0,0,0.0,0.0,10.1951,10.205,0.1349,10.3604,24.0,24,0.0,24.0,33.2667,33,0.4577,34.0,0.0,0
statichigh,20,1M,h2,7,1048576,6.0,15,1,451.3949,451.369,0.2726,451.8703,18.5838,18.5848,0.0112,18.5996,444.7591,444.681,0.1636,445.0186,0.0,0,0.0,0.0,10.1859,10.193,0.0527,10.2348,24.0,24,0.0,24.0,33.3333,33,0.488,34.0,0.0,0
statichigh,20,1M,h2,8,1048576,6.0,15,1,451.39,451.368,0.2339,451.6792,18.584,18.5849,0.0096,18.601,444.7449,444.773,0.1586,445.0126,0.0,0,0.0,0.0,10.1925,10.2,0.0401,10.2436,24.0,24,0.0,24.0,33.4667,33,0.5164,34.0,0.0,0
statichigh,20,1M,h2,9,1048576,6.0,15,1,451.681,451.482,0.6092,452.6392,18.572,18.5802,0.025,18.5946,445.0106,444.881,0.5892,445.9577,0.0,0,0.0,0.0,10.168,10.178,0.0643,10.2512,24.0,24,0.0,24.0,33.6667,34,0.488,34.0,0.0,0
statichigh,20,1M,h2,10,1048576,6.0,15,1,451.3651,451.354,0.313,451.7599,18.585,18.5854,0.0129,18.6042,444.7341,444.668,0.2137,445.1097,0.0,0,0.0,0.0,10.1495,10.186,0.0834,10.219,24.0,24,0.0,24.0,33.4,33,0.5071,34.0,0.0,0
statichigh,20,1M,h3,1,1048576,22.0,15,1,499.247,500.121,3.1327,502.8626,16.8031,16.7732,0.1054,16.9327,472.9793,473.928,2.0645,474.9069,0.0,0,0.0,0.0,25.271,25.227,0.2551,25.5539,24.0,24,0.0,24.0,48.4667,47,5.6804,53.6,0.0,0
statichigh,20,1M,h3,2,1048576,22.0,15,1,500.1684,501.387,2.4886,502.7255,16.772,16.7308,0.0836,16.8861,472.6907,473.311,2.0672,475.0348,0.0,0,0.0,0.0,25.3241,25.242,0.4047,25.766,24.0,24,0.0,24.0,50.9333,47,15.2337,64.7,0.0,0
statichigh,20,1M,h3,3,1048576,22.0,15,1,496.0879,496.383,1.6257,498.0105,16.9097,16.8995,0.0554,16.9943,471.0054,471.371,1.2326,472.2743,0.0,0,0.0,0.0,25.2327,25.15,0.3305,25.5897,24.0,24,0.0,24.0,46.8667,47,0.5164,47.0,0.0,0
statichigh,20,1M,h3,4,1048576,22.0,15,1,500.2191,501.911,3.9331,504.8646,16.7708,16.7133,0.1328,17.0246,473.1191,473.9,2.3956,476.6407,0.0,0,0.0,0.0,25.2488,25.243,0.0809,25.3596,24.0,24,0.0,24.0,46.8667,47,0.5164,47.0,0.0,0
statichigh,20,1M,h3,5,1048576,22.0,15,1,500.8084,501.924,2.0218,502.8759,16.7504,16.7129,0.0678,16.8619,473.5709,473.937,1.2397,474.5204,0.0,0,0.0,0.0,25.2149,25.203,0.0845,25.3257,24.0,24,0.0,24.0,47.0,47,0.0,47.0,0.0,0
statichigh,20,1M,h3,6,1048576,22.0,15,1,499.9105,500.54,1.9748,502.3053,16.7805,16.7591,0.0664,16.8739,472.4235,472.6,1.647,474.2307,0.0,0,0.0,0.0,25.2308,25.233,0.0736,25.3372,24.0,24,0.0,24.0,46.8667,47,0.5164,47.0,0.0,0
statichigh,20,1M,h3,7,1048576,22.0,15,1,499.1316,498.856,2.7523,503.0074,16.8069,16.8157,0.0927,16.9491,472.8484,473.584,2.632,475.922,0.0,0,0.0,0.0,25.3133,25.25,0.2089,25.5733,24.0,24,0.0,24.0,48.3333,47,5.7404,53.6,0.0,0
statichigh,20,1M,h3,8,1048576,22.0,15,1,500.1181,500.611,2.437,502.9688,16.7736,16.7567,0.082,16.8848,473.1849,474.019,1.7473,474.7912,0.0,0,0.0,0.0,25.2405,25.247,0.0582,25.3342,24.0,24,0.0,24.0,46.8667,47,0.5164,47.0,0.0,0
statichigh,20,1M,h3,9,1048576,22.0,15,1,498.8146,498.15,4.2118,504.3451,16.8182,16.8395,0.1412,16.9894,472.8839,473.081,2.819,476.3459,0.0,0,0.0,0.0,25.2322,25.235,0.0808,25.3399,24.0,24,0.0,24.0,47.0,47,0.0,47.0,0.0,0
statichigh,20,1M,h3,10,1048576,22.0,15,1,498.5657,498.637,2.6513,502.2998,16.8259,16.8231,0.0895,16.9652,472.2581,472.642,1.9578,474.3783,0.0,0,0.0,0.0,25.2302,25.21,0.0791,25.3833,24.0,24,0.0,24.0,47.0,47,0.0,47.0,0.0,0
statichigh,20,1M,h4,1,1048576,52.0,15,1,632.1091,631.039,6.6369,643.7061,13.2722,13.2933,0.1383,13.4305,567.0065,568.515,7.0075,576.3589,0.0,0,0.0,0.0,55.4462,55.453,0.1277,55.6221,24.0,24,0.0,24.0,141.6,141,0.7368,143.0,0.0,0
statichigh,20,1M,h4,2,1048576,52.0,15,1,635.6768,635.033,6.1866,645.5748,13.1975,13.2097,0.1283,13.3819,570.6975,569.461,5.1162,578.5447,0.0,0,0.0,0.0,55.5583,55.528,0.2164,55.8829,24.0,24,0.0,24.0,135.0,141,15.5012,142.0,0.0,0
statichigh,20,1M,h4,3,1048576,52.0,15,1,620.5458,620.237,4.1401,628.0347,13.5187,13.5248,0.09,13.6376,561.1989,561.4,3.5113,566.6478,0.0,0,0.0,0.0,55.3178,55.248,0.1708,55.6358,24.0,24,0.0,24.0,138.0,141,10.843,142.0,0.0,0
statichigh,20,1M,h4,4,1048576,52.0,15,1,632.4652,635.159,8.8106,645.1954,13.2658,13.2071,0.186,13.5558,569.8304,568.365,6.5444,578.7005,0.0,0,0.0,0.0,55.5685,55.561,0.249,55.9808,24.0,24,0.0,24.0,141.2,141,1.0142,142.0,0.0,0
statichigh,20,1M,h4,5,1048576,52.0,15,1,629.954,628.223,6.8763,641.9633,13.3177,13.3529,0.1448,13.4846,567.7973,566.481,6.3211,580.3686,0.0,0,0.0,0.0,55.5827,55.554,0.1826,55.8925,24.0,24,0.0,24.0,141.6667,142,0.8997,142.3,0.0,0
statichigh,20,1M,h4,6,1048576,52.0,15,1,634.2483,635.192,4.9822,640.5876,13.2268,13.2064,0.104,13.3789,570.556,572.147,6.0921,578.0292,0.0,0,0.0,0.0,55.6438,55.584,0.4341,56.2388,24.0,24,0.0,24.0,142.6,142,20.535,160.7,0.0,0
statichigh,20,1M,h4,7,1048576,52.0,15,1,630.6646,632.396,5.7956,638.2707,13.3023,13.2648,0.1227,13.5028,567.5545,568.5,3.6758,572.8572,0.0,0,0.0,0.0,55.603,55.589,0.2333,55.9512,24.0,24,0.0,24.0,141.4,141,0.9103,142.3,0.0,0
statichigh,20,1M,h4,8,1048576,52.0,15,1,636.2446,637.311,5.7295,643.8945,13.1856,13.1625,0.1186,13.3368,571.4952,572.458,4.7893,577.3423,0.0,0,0.0,0.0,55.6217,55.612,0.3227,56.236,24.0,24,0.0,24.0,141.2,141,0.8619,142.0,0.0,0
statichigh,20,1M,h4,9,1048576,52.0,15,1,631.7783,631.574,7.743,642.1809,13.2796,13.2821,0.1631,13.543,569.7953,567.533,7.289,580.7779,0.0,0,0.0,0.0,56.0586,55.611,1.9325,57.9817,24.0,24,0.0,24.0,138.3333,141,10.9458,142.0,0.0,0
statichigh,20,1M,h4,10,1048576,52.0,15,1,631.4515,631.616,5.1779,638.9671,13.2855,13.2812,0.109,13.449,568.6327,570.031,5.9299,575.6561,0.0,0,0.0,0.0,55.6266,55.6,0.2062,55.9402,24.0,24,0.0,24.0,138.3333,141,10.9458,142.0,0.0,0
ewma,20,200K,h2,1,204800,6.0,15,1,98.1029,98.161,0.5664,99.0145,16.7014,16.6909,0.0963,16.8301,91.5794,91.643,0.5828,92.6124,1.9333,2,1.9809,5.3,9.7959,9.725,0.4184,10.4441,32.6667,36,6.7471,36.0,36.1333,36,3.0907,40.6,66.667,0
ewma,20,200K,h2,2,204800,6.0,15,1,98.4475,98.348,0.3677,99.0141,16.6426,16.6592,0.0618,16.7018,91.8863,91.76,0.29,92.3822,1.5333,2,1.5523,3.2,9.7431,9.438,0.4371,10.4363,31.8667,35,6.556,35.0,35.1333,35,2.9729,39.6,66.667,0
ewma,20,200K,h2,3,204800,6.0,15,1,98.5389,98.438,0.4047,99.1767,16.6272,16.644,0.0675,16.6742,91.9289,91.856,0.3888,92.5224,1.4,2,0.9103,2.0,9.6595,9.432,0.4499,10.468,32.4,35,6.4564,35.0,35.4,35,2.7723,40.3,73.333,0
ewma,20,200K,h2,4,204800,6.0,15,1,98.3873,98.279,0.3902,98.9263,16.6528,16.6709,0.0655,16.7086,91.8723,91.793,0.3117,92.2688,1.6667,2,1.291,2.9,9.6632,9.442,0.4412,10.4538,32.2667,35,6.4195,35.0,35.2667,35,2.9391,40.6,73.333,0
ewma,20,200K,h2,5,204800,6.0,15,1,98.5481,98.52,0.419,99.1612,16.6257,16.6301,0.0702,16.6955,91.863,91.708,0.3819,92.5421,1.4667,2,0.9155,2.0,9.6265,9.398,0.4735,10.4414,32.5333,35,6.4903,35.0,35.4,35,2.5298,39.6,73.333,0
ewma,20,200K,h2,6,204800,6.0,15,1,98.3651,98.362,0.4755,98.9226,16.6567,16.6568,0.0797,16.7462,91.7783,91.706,0.3768,92.2231,2.2,2,2.0071,6.0,9.7219,9.45,0.3889,10.2641,32.5333,35,6.4903,35.0,35.4667,35,2.5875,39.6,73.333,0
ewma,20,200K,h2,7,204800,6.0,15,1,98.6145,98.427,0.5482,99.424,16.6147,16.6458,0.0913,16.6868,91.9867,91.763,0.5623,92.836,1.8,2,1.7809,5.3,9.7624,9.449,0.4731,10.4779,31.8667,34,6.3905,36.0,35.2667,34,3.2616,40.6,66.667,0
ewma,20,200K,h2,8,204800,6.0,15,1,98.3654,98.303,0.2991,98.7825,16.6564,16.6668,0.0503,16.6959,91.8383,91.768,0.2579,92.1644,1.4667,2,0.9155,2.0,9.6619,9.428,0.4406,10.4891,31.6,34,6.2427,34.0,34.5333,34,2.6957,39.3,73.333,0
ewma,20,200K,h2,9,204800,6.0,15,1,98.4831,98.378,0.4225,99.35,16.6366,16.6541,0.071,16.7121,91.9089,91.806,0.3925,92.8393,4.2,5,2.8082,6.9,9.8962,9.851,0.2937,10.3635,34.9333,38,7.2157,38.0,37.9333,38,3.2175,42.6,73.333,0
ewma,20,200K,h2,10,204800,6.0,15,1,98.5965,98.514,0.5585,99.8527,16.6177,16.6311,0.0934,16.7102,91.9677,91.841,0.4552,92.9972,2.6,2,2.5014,6.0,9.8883,9.914,0.425,10.4923,32.9333,36,6.8397,36.0,36.4,36,3.1578,41.6,66.667,0
ewma,20,200K,h3,1,204800,22.0,15,1,139.7487,136.665,10.2231,152.022,11.7722,11.9884,0.7091,12.2268,113.5325,111.701,9.8198,123.8349,0.0,0,0.0,0.0,26.1976,26.343,0.4382,26.5541,82.8667,91,24.0264,102.0,97.4,102,11.9331,106.0,0.0,0
ewma,20,200K,h3,2,204800,22.0,15,1,139.5165,136.532,8.5686,149.6091,11.7786,12.0001,0.614,12.1443,113.6335,112.108,8.0963,121.9539,0.0,0,0.0,0.0,26.3053,26.386,0.4431,26.6506,82.4,91,24.0143,101.3,97.0,102,12.1185,106.0,0.0,0
ewma,20,200K,h3,3,204800,22.0,15,1,140.3941,137.662,9.559,151.3692,11.7117,11.9016,0.6568,12.0442,113.3439,111.743,9.5481,123.3166,0.0,0,0.0,0.0,26.2611,26.398,0.4809,26.6945,82.7333,91,24.3823,102.3,97.4667,102,12.5804,106.6,0.0,0
ewma,20,200K,h3,4,204800,22.0,15,1,140.4065,138.423,10.0086,151.7212,11.7148,11.8362,0.6899,12.1761,113.9326,112.58,9.2044,123.199,0.0,0,0.0,0.0,26.2795,26.398,0.4491,26.7322,82.5333,92,23.7362,100.3,96.7333,100,11.6218,106.0,0.0,0
ewma,20,200K,h3,5,204800,22.0,15,1,139.9269,137.138,9.6666,150.6075,11.7523,11.9471,0.6727,12.2395,112.7403,110.582,9.8739,123.4545,0.0,0,0.0,0.0,26.2853,26.403,0.5123,26.7489,82.7333,91,24.3618,102.3,97.3333,102,12.4824,106.6,0.0,0
ewma,20,200K,h3,6,204800,22.0,15,1,141.0909,138.972,9.7975,152.2234,11.6556,11.7894,0.6685,12.0694,113.8794,112.378,9.3142,123.2364,0.0,0,0.0,0.0,26.3169,26.405,0.4948,26.7666,81.9333,91,23.7651,100.6,96.1333,100,11.8011,106.0,0.0,0
ewma,20,200K,h3,7,204800,22.0,15,1,140.7205,138.637,8.347,149.6784,11.6753,11.8179,0.5856,12.0463,113.5129,112.401,8.0909,121.7053,0.0,0,0.0,0.0,26.333,26.448,0.4778,26.7233,82.4667,91,23.9639,101.6,97.2667,102,12.2735,107.3,0.0,0
ewma,20,200K,h3,8,204800,22.0,15,1,140.822,138.609,8.2169,150.886,11.6662,11.8203,0.5818,12.033,113.7021,112.366,8.6177,122.4955,0.0,0,0.0,0.0,26.2559,26.346,0.4677,26.7532,83.1333,91,24.4566,103.0,98.0,103,12.5414,106.3,0.0,0
ewma,20,200K,h3,9,204800,22.0,15,1,140.3368,139.06,8.3001,150.7214,11.7081,11.782,0.6053,12.3417,113.058,111.945,7.669,121.2425,0.0,0,0.0,0.0,26.305,26.435,0.4724,26.6597,83.0,92,24.5706,103.3,97.9333,102,12.8256,107.3,0.0,0
ewma,20,200K,h3,10,204800,22.0,15,1,141.0001,138.83,8.9996,150.9729,11.6571,11.8015,0.6259,12.074,113.9741,112.523,8.616,122.5015,0.0,0,0.0,0.0,26.269,26.401,0.5173,26.7447,82.8,91,24.208,102.3,97.4,102,12.1995,106.0,0.0,0
ewma,20,200K,h4,1,204800,52.0,15,1,261.2535,253.294,26.8319,290.159,6.318,6.4684,0.4882,6.5684,195.2353,188.758,26.0344,222.1037,0.0,0,0.0,0.0,56.63,56.841,0.5398,56.9443,103.3333,110,25.8199,110.0,128.4667,126,8.0433,145.3,0.0,0
ewma,20,200K,h4,2,204800,52.0,15,1,259.242,254.686,29.1833,290.3205,6.3762,6.433,0.5374,6.7404,195.629,189.024,27.6584,224.7564,0.0,0,0.0,0.0,56.6095,56.802,0.356,56.8839,103.3333,110,25.8199,110.0,124.8,126,1.6562,126.0,0.0,0
ewma,20,200K,h4,3,204800,52.0,15,1,268.0695,255.005,50.1433,319.8963,6.2385,6.425,0.7282,6.6327,203.0777,190.616,50.4627,257.7071,0.0,0,0.0,0.0,56.3889,56.261,0.5709,57.0218,88.2,107,32.0473,110.0,117.6,124,23.3385,126.0,0.0,0
ewma,20,200K,h4,4,204800,52.0,15,1,263.6253,258.779,24.8248,290.7244,6.2551,6.3313,0.4594,6.5918,197.8592,193.131,25.0362,222.5245,0.0,0,0.0,0.0,56.6246,56.849,0.5106,56.9461,103.3333,110,25.8199,110.0,124.8,126,1.8205,126.0,0.0,0
ewma,20,200K,h4,5,204800,52.0,15,1,261.2012,254.558,28.4087,292.4463,6.3251,6.4363,0.52,6.6929,195.9823,189.182,26.9365,223.2581,0.0,0,0.0,0.0,56.474,56.865,0.608,56.925,103.3333,110,25.8199,110.0,124.2667,126,4.0614,126.0,0.0,0
ewma,20,200K,h4,6,204800,52.0,15,1,258.6008,249.917,24.2518,286.6074,6.3765,6.5558,0.4677,6.6351,195.8684,190.258,24.3403,221.3197,0.0,0,0.0,0.0,56.607,56.774,0.3047,56.9223,103.3333,110,25.8199,110.0,124.5333,126,2.0656,126.0,0.0,0
ewma,20,200K,h4,7,204800,52.0,15,1,260.007,254.48,23.9539,285.5739,6.3402,6.4382,0.452,6.5683,195.7528,190.601,24.711,220.7319,0.0,0,0.0,0.0,56.6097,56.835,0.5233,57.0175,103.3333,110,25.8199,110.0,125.1333,126,1.1255,126.3,0.0,0
ewma,20,200K,h4,8,204800,52.0,15,1,261.2571,254.363,26.0458,289.5588,6.3157,6.4412,0.4791,6.5725,196.4307,189.709,25.7484,222.1273,0.0,0,0.0,0.0,56.6669,56.863,0.5593,56.9249,103.3333,110,25.8199,110.0,125.4,126,1.0556,126.3,0.0,0
ewma,20,200K,h4,9,204800,52.0,15,1,259.0799,252.707,25.0316,286.308,6.3665,6.4834,0.4731,6.6406,196.2003,191.067,24.0299,220.2145,0.0,0,0.0,0.0,56.5903,56.814,0.4812,56.8907,103.3333,110,25.8199,110.0,124.7333,124,1.0998,126.3,0.0,0
ewma,20,200K,h4,10,204800,52.0,15,1,259.4725,255.687,25.4957,287.2325,6.3585,6.4078,0.483,6.6991,195.9877,190.227,23.7356,219.7773,0.0,0,0.0,0.0,56.5776,56.838,0.4936,56.8643,103.3333,110,25.8199,110.0,125.2,126,1.0142,126.0,0.0,0
lossaware,20,200K,h2,1,204800,6.0,15,1,98.6169,98.465,0.4955,99.6076,16.6142,16.6394,0.0831,16.7167,91.9908,91.846,0.4738,92.8988,0.2667,0,0.7037,2.0,10.0985,10.141,0.394,10.6461,25.2667,27,7.2847,33.6,33.4667,35,5.1943,40.6,13.333,14
