run_id,policy,bw_mbit,obj_label,obj_bytes,iteration,client,client_ip,rtt_nominal_ms,round,port,size_download,time_connect_ms,time_ttfb_ms,time_total_ms,fct_ms,trasferimento_ms,goodput_mbps,iw_route,iw_applied,max_cwnd,srtt_ms,min_rtt_ms,retrans,bytes_acked,mss,duration_ms,ewma_after,samples,penalties
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,1,55346,10240,6.590999999999999,13.716000000000001,13.986,13.986,7.3950000000000005,5.8572858572858575,10,10,18,6.673,6.396,0,10487,1448,7.218,8,1,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,2,55352,10240,6.558,13.006,13.736,13.736,7.178,5.963890506697728,10,10,18,6.399,6.156,0,10487,1448,7.183,8,2,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,3,55368,10240,6.687,13.573,13.911,13.911,7.223999999999999,5.888864927036159,10,10,18,6.434,6.188,0,10487,1448,7.206,8,3,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,4,55374,10240,6.3629999999999995,12.975999999999999,13.654,13.654,7.2909999999999995,5.999707045554416,10,10,18,6.365,6.186,0,10487,1448,7.14,8,4,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,5,55382,10240,6.393000000000001,12.796999999999999,13.516,13.516,7.123,6.060964782480024,10,10,18,6.414,6.246,0,10487,1448,7.075,8,5,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,6,55390,10240,6.524,13.034,13.835,13.835,7.311,5.921214311528731,10,10,18,6.386,6.21,0,10487,1448,7.325,8,6,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,7,55404,10240,6.836,13.899,14.022,14.022,7.186,5.8422478961631725,10,10,18,6.648,6.328,0,10487,1448,7.141,8,7,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,8,55420,10240,6.354,12.844,13.638000000000002,13.638000000000002,7.284000000000001,6.006745857163806,10,10,18,6.386,6.13,0,10487,1448,7.274,8,8,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,9,55436,10240,6.566,13.66,13.879000000000001,13.879000000000001,7.313000000000001,5.90244253908783,10,10,18,6.674,6.363,0,10487,1448,7.221,8,9,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,10,55448,10240,6.345,12.911999999999999,13.542,13.542,7.197,6.049328016541131,10,10,18,6.386,6.204,0,10487,1448,7.053,8,10,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,11,55464,10240,6.353,13.578,13.695,13.695,7.3420000000000005,5.981745162468053,10,10,18,6.808,6.446,0,10487,1448,7.373,8,11,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,12,55466,10240,6.679,13.814,14.028,14.028,7.349,5.839749073282007,10,10,18,6.673,6.351,0,10487,1448,7.272,8,12,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,13,55470,10240,6.556,13.608,13.801,13.801,7.245000000000001,5.935801753496124,10,10,18,6.593,6.295,0,10487,1448,7.109,8,13,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,14,55480,10240,6.524,13.087,13.757,13.757,7.233,5.95478665406702,10,10,18,6.395,6.211,0,10487,1448,7.055,8,14,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h2,10.0.0.2,6.0,15,43168,10240,6.8389999999999995,13.221,13.94,13.94,7.101,5.87661406025825,10,10,18,6.479,6.343,0,10487,1448,7.042,8,15,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,1,45622,10240,27.955000000000002,55.553,56.242,56.242,28.287,1.4565627111411399,10,10,18,25.472,22.288,0,10487,1448,23.541,8,1,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,2,45628,10240,22.599,54.422,54.544000000000004,54.544000000000004,31.945,1.501906717512467,10,10,18,27.165,26.222,0,10487,1448,28.083,8,2,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,3,45636,10240,25.568,53.519999999999996,54.129,54.129,28.560999999999996,1.5134216408948993,10,10,18,24.808,22.177,0,10487,1448,23.34,8,3,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,4,45652,10240,26.819,56.842999999999996,56.956,56.956,30.137,1.4383032516328393,10,10,18,27.131,24.751,0,10487,1448,25.852,8,4,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,5,45666,10240,28.854000000000003,57.946999999999996,58.035999999999994,58.035999999999994,29.181999999999995,1.4115376662761046,10,10,18,26.148,22.906,0,10487,1448,24.038,8,5,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,6,45672,10240,28.179,58.206,58.321999999999996,58.321999999999996,30.143,1.404615753917904,10,10,18,26.923,23.949,0,10487,1448,25.071,8,6,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,7,45678,10240,26.43,59.522999999999996,59.634,59.634,33.204,1.3737129825267467,10,10,18,30.471,29.531,0,10487,1448,30.572,8,7,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,8,45686,10240,29.526,57.208,57.913,57.913,28.387,1.4145355964981956,10,10,18,25.464,22.081,0,10487,1448,23.287,8,8,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,9,45702,10240,28.426,60.595000000000006,60.699999999999996,60.699999999999996,32.273999999999994,1.3495881383855026,10,10,18,28.78,26.999,0,10487,1448,28.081,8,9,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,10,45714,10240,23.118,48.62,49.303,49.303,26.185,1.6615621767438087,10,10,18,23.382,22.293,0,10487,1448,23.458,8,10,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,11,45716,10240,25.846,53.295,53.381,53.381,27.534999999999997,1.5346284258444016,10,10,18,26.191,25.671,0,10487,1448,26.723,8,11,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,12,45722,10240,28.448999999999998,57.719,57.825,57.825,29.376,1.4166882836143535,10,10,18,26.215,22.925,0,10487,1448,24.042,8,12,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,13,45732,10240,26.294999999999998,55.273999999999994,55.431000000000004,55.431000000000004,29.136000000000003,1.4778733921451894,10,10,18,25.852,23.247,0,10487,1448,24.351,8,13,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,14,45746,10240,28.309,60.157000000000004,60.267,60.267,31.958000000000002,1.3592845172316526,10,10,18,28.444,26.609,0,10487,1448,27.711,8,14,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h3,10.0.0.3,22.0,15,57078,10240,28.897,61.015,61.129000000000005,61.129000000000005,32.232000000000006,1.340116802172455,10,10,18,28.445,26.76,0,10487,1448,27.891,8,15,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h4,10.0.0.4,52.0,1,44050,10240,70.67099999999999,129.021,129.152,129.152,58.480999999999995,0.6342913776015858,10,10,18,60.909,59.949,0,10487,1448,61.252,8,1,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h4,10.0.0.4,52.0,2,44066,10240,69.17,132.939,133.086,133.086,63.91600000000001,0.6155418300948258,10,10,18,62.976,60.627,0,10487,1448,61.832,8,2,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h4,10.0.0.4,52.0,3,44070,10240,67.664,140.10500000000002,140.264,140.264,72.6,0.5840415217019335,10,10,18,70.016,68.551,0,10487,1448,69.767,8,3,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h4,10.0.0.4,52.0,4,44082,10240,65.444,128.624,128.761,128.761,63.316999999999986,0.6362174882145992,10,10,18,59.588,55.477,0,10487,1448,56.684,8,4,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h4,10.0.0.4,52.0,5,44090,10240,65.89200000000001,138.407,138.534,138.534,72.64199999999998,0.5913349791386953,10,10,18,65.456,63.513,0,10487,1448,64.728,8,5,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h4,10.0.0.4,52.0,6,44106,10240,60.581999999999994,133.442,133.575,133.575,72.99300000000001,0.6132884147482688,10,10,18,68.232,65.964,0,10487,1448,69.876,8,6,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h4,10.0.0.4,52.0,7,44118,10240,60.61,119.394,119.522,119.522,58.912000000000006,0.6853968307089908,10,10,18,56.15,54.983,0,10487,1448,56.198,8,7,0
ewma_bw100_10K_it04,ewma,100,10K,10240,4,h4,10.0.0.4,52.0,8,44132,10240,64.471,132.796,132.898,132.898,68.42699999999999,0.6164125870968713,10,10,18,64.634,62.631,0,10487,1448,63.907,8,8,0
