run_id,policy,bw_mbit,obj_label,obj_bytes,iteration,client,client_ip,rtt_nominal_ms,round,port,size_download,time_connect_ms,time_ttfb_ms,time_total_ms,fct_ms,trasferimento_ms,goodput_mbps,iw_route,iw_applied,max_cwnd,srtt_ms,min_rtt_ms,retrans,bytes_acked,mss,duration_ms,ewma_after,samples,penalties
ewma_bw100_10K_it05,ewma,100,10K,10240,5,h2,10.0.0.2,6.0,1,39656,10240,6.7780000000000005,13.348,14.064,14.064,7.286,5.824800910125142,10,10,18,6.4,6.247,0,10487,1448,7.122,8,1,0
ewma_bw100_10K_it05,ewma,100,10K,10240,5,h2,10.0.0.2,6.0,2,39666,10240,6.913,14.522,14.588000000000001,14.588000000000001,7.675000000000001,5.615574444749108,10,10,18,6.922,6.572,0,10487,1448,7.586,8,2,0
ewma_bw100_10K_it05,ewma,100,10K,10240,5,h2,10.0.0.2,6.0,3,39674,10240,6.393000000000001,12.857000000000001,13.578,13.578,7.185,6.033289144203859,10,10,18,6.304,6.115,0,10487,1448,7.101,8,3,0
ewma_bw100_10K_it05,ewma,100,10K,10240,5,h2,10.0.0.2,6.0,4,39682,10240,6.3229999999999995,13.052,13.682,13.682,7.359,5.987428738488525,10,10,18,6.427,6.234,0,10487,1448,7.207,8,4,0
ewma_bw100_10K_it05,ewma,100,10K,10240,5,h2,10.0.0.2,6.0,5,39694,10240,6.675999999999999,13.15,13.88,13.88,7.204000000000001,5.902017291066282,10,10,18,6.452,6.296,0,10487,1448,7.202,8,5,0
ewma_bw100_10K_it05,ewma,100,10K,10240,5,h2,10.0.0.2,6.0,6,39700,10240,6.531000000000001,12.9,13.661,13.661,7.129999999999999,5.996632750164703,10,10,18,6.362,6.191,0,10487,1448,7.148,8,6,0
ewma_bw100_10K_it05,ewma,100,10K,10240,5,h2,10.0.0.2,6.0,7,39706,10240,6.6530000000000005,13.790000000000001,13.998999999999999,13.998999999999999,7.345999999999999,5.851846560468605,10,10,18,6.699,6.427,0,10487,1448,7.266,8,7,0
ewma_bw100_10K_it05,ewma,100,10K,10240,5,h2,10.0.0.2,6.0,8,39712,10240,6.692,13.996,14.061,14.061,7.369000000000001,5.826043666880023,10,10,18,6.73,6.417,0,10487,1448,7.17,8,8,0
ewma_bw100_10K_it05,ewma,100,10K,10240,5,h2,10.0.0.2,6.0,9,39718,10240,6.6530000000000005,13.258000000000001,13.933,13.933,7.279999999999999,5.879566496806143,10,10,18,6.389,6.188,0,10487,1448,7.161,8,9,0
ewma_bw100_10K_it05,ewma,100,10K,10240,5,h2,10.0.0.2,6.0,10,39728,10240,6.664,13.2,13.957,13.957,7.293000000000001,5.86945618685964,10,10,18,6.517,6.41,0,10487,1448,7.194,8,10,0
ewma_bw100_10K_it05,ewma,100,10K,10240,5,h2,10.0.0.2,6.0,11,39738,10240,6.42,13.579,13.847999999999999,13.847999999999999,7.427999999999999,5.915655690352398,10,10,18,6.558,6.329,0,10487,1448,7.275,8,11,0
