run_id,policy,bw_mbit,obj_label,obj_bytes,iteration,client,client_ip,rtt_nominal_ms,round,port,size_download,time_connect_ms,time_ttfb_ms,time_total_ms,fct_ms,trasferimento_ms,goodput_mbps,iw_route,iw_applied,max_cwnd,srtt_ms,min_rtt_ms,retrans,bytes_acked,mss,duration_ms,ewma_after,samples,penalties
ewma_bw100_10K_it09,ewma,100,10K,10240,9,h2,10.0.0.2,6.0,1,41300,10240,6.446999999999999,13.035,13.774,13.774,7.327,5.947437200522724,10,10,18,6.396,6.12,0,10487,1448,7.226,8,1,0
ewma_bw100_10K_it09,ewma,100,10K,10240,9,h2,10.0.0.2,6.0,2,41306,10240,6.766,13.521,13.885,13.885,7.119,5.89989196975153,10,10,18,6.48,6.38,0,10487,1448,7.236,8,2,0
ewma_bw100_10K_it09,ewma,100,10K,10240,9,h2,10.0.0.2,6.0,3,41310,10240,6.904000000000001,15.124,15.183,15.183,8.279,5.395508134097345,10,10,18,7.22,6.989,0,10487,1448,7.788,8,3,0
ewma_bw100_10K_it09,ewma,100,10K,10240,9,h2,10.0.0.2,6.0,4,41318,10240,6.6129999999999995,13.349,14.065,14.065,7.451999999999999,5.8243867756843235,10,10,18,6.447,6.152,0,10487,1448,7.131,8,4,0
ewma_bw100_10K_it09,ewma,100,10K,10240,9,h2,10.0.0.2,6.0,5,41324,10240,6.789,13.712,13.956,13.956,7.167,5.86987675551734,10,10,18,6.599,6.328,0,10487,1448,7.161,8,5,0
ewma_bw100_10K_it09,ewma,100,10K,10240,9,h2,10.0.0.2,6.0,6,44610,10240,6.279,12.939,13.599,13.599,7.32,6.023972350908155,10,10,18,6.408,6.254,0,10487,1448,7.134,8,6,0
ewma_bw100_10K_it09,ewma,100,10K,10240,9,h2,10.0.0.2,6.0,7,44612,10240,6.473999999999999,13.232000000000001,13.952000000000002,13.952000000000002,7.4780000000000015,5.871559633027523,10,10,18,6.51,6.347,0,10487,1448,7.23,8,7,0
ewma_bw100_10K_it09,ewma,100,10K,10240,9,h2,10.0.0.2,6.0,8,44620,10240,6.8,13.825000000000001,14.086,14.086,7.286,5.815703535425245,10,10,18,6.637,6.384,0,10487,1448,7.281,8,8,0
ewma_bw100_10K_it09,ewma,100,10K,10240,9,h2,10.0.0.2,6.0,9,44626,10240,6.662000000000001,13.629000000000001,13.991999999999999,13.991999999999999,7.329999999999999,5.85477415666095,10,10,18,6.647,6.388,0,10487,1448,7.169,8,9,0
ewma_bw100_10K_it09,ewma,100,10K,10240,9,h2,10.0.0.2,6.0,10,44642,10240,6.626,14.33,14.392,14.392,7.766,5.692051139521957,10,10,18,7.09,6.676,0,10487,1448,7.681,8,10,0
ewma_bw100_10K_it09,ewma,100,10K,10240,9,h2,10.0.0.2,6.0,11,44644,10240,6.441,14.742999999999999,14.807,14.807,8.366000000000001,5.532518403457824,10,10,18,7.407,6.777,0,10487,1448,8.04,8,11,0
