run_id,policy,bw_mbit,obj_label,obj_bytes,iteration,client,client_ip,rtt_nominal_ms,round,port,size_download,time_connect_ms,time_ttfb_ms,time_total_ms,fct_ms,trasferimento_ms,goodput_mbps,iw_route,iw_applied,max_cwnd,srtt_ms,min_rtt_ms,retrans,bytes_acked,mss,duration_ms,ewma_after,samples,penalties
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,1,36046,10240,6.709,13.104,13.869,13.869,7.16,5.906698392097485,10,10,18,6.416,6.253,0,10487,1448,7.144,8,1,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,2,36056,10240,6.6290000000000004,13.582,13.91,13.91,7.281000000000001,5.8892882818116465,10,10,18,6.48,6.241,0,10487,1448,7.318,8,2,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,3,36072,10240,6.420999999999999,13.058,13.789,13.789,7.367999999999999,5.940967437812749,10,10,18,6.447,6.182,0,10487,1448,7.132,8,3,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,4,36086,10240,6.769,13.382,13.988999999999999,13.988999999999999,7.22,5.856029737651012,10,10,18,6.378,6.227,0,10487,1448,7.085,8,4,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,5,36102,10240,6.531000000000001,13.559999999999999,13.827,13.827,7.296,5.9246401967165685,10,10,18,6.516,6.298,0,10487,1448,7.29,8,5,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,6,36108,10240,6.638,13.478,13.913,13.913,7.275,5.888018400057501,10,10,18,6.453,6.21,0,10487,1448,7.385,8,6,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,7,36112,10240,6.622,13.647,13.869,13.869,7.246999999999999,5.906698392097485,10,10,18,6.523,6.278,0,10487,1448,7.212,8,7,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,8,36126,10240,6.3870000000000005,13.019,13.668,13.668,7.281,5.9935616037459765,10,10,18,6.415,6.3,0,10487,1448,7.126,8,8,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,9,36134,10240,6.603999999999999,14.191,14.258,14.258,7.654,5.745546359938281,10,10,18,6.73,6.48,0,10487,1448,7.367,8,9,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,10,36148,10240,6.612,14.497,14.592,14.592,7.980000000000001,5.614035087719298,10,10,18,7.242,6.806,0,10487,1448,7.809,8,10,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,11,36164,10240,6.622,13.155999999999999,13.887,13.887,7.265,5.899042269748686,10,10,18,6.422,6.339,0,10487,1448,7.101,8,11,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,12,36180,10240,6.351,13.450999999999999,13.654,13.654,7.303,5.999707045554416,10,10,18,6.665,6.357,0,10487,1448,7.214,8,12,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,13,36188,10240,6.324,12.67,13.83,13.83,7.506,5.923355025307304,10,10,18,6.417,6.158,0,10487,1448,7.772,8,13,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,14,36196,10240,6.377,13.263,13.618,13.618,7.241,6.015567631076516,10,10,18,6.455,6.247,0,10487,1448,7.269,8,14,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h2,10.0.0.2,6.0,15,36202,10240,6.636,14.185,14.248999999999999,14.248999999999999,7.6129999999999995,5.749175380728472,10,10,18,6.853,6.619,0,10487,1448,7.384,8,15,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,1,41750,10240,25.597,54.934999999999995,55.041,55.041,29.444,1.4883450518704238,10,10,18,25.803,23.457,0,10487,1448,24.635,8,1,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,2,41766,10240,27.994999999999997,58.376999999999995,58.498000000000005,58.498000000000005,30.503000000000004,1.4003897569147663,10,10,18,26.939,24.003,0,10487,1448,25.166,8,2,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,3,41776,10240,28.084999999999997,51.589000000000006,52.098,52.098,24.012999999999998,1.5724212061883374,10,10,18,23.818,22.335,0,10487,1448,23.481,8,3,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,4,41792,10240,24.927999999999997,58.287,58.4,58.4,33.472,1.4027397260273973,10,10,18,28.066,26.894,0,10487,1448,28.062,8,4,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,5,41800,10240,27.071,59.671,59.776999999999994,59.776999999999994,32.705999999999996,1.3704267527644414,10,10,18,28.269,26.273,0,10487,1448,27.404,8,5,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,6,41812,10240,27.517,56.446999999999996,56.558,56.558,29.040999999999997,1.4484246260475973,10,10,18,26.3,23.238,0,10487,1448,24.214,8,6,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,7,41820,10240,26.172,54.489000000000004,54.598,54.598,28.426,1.5004212608520457,10,10,18,25.145,22.506,0,10487,1448,23.632,8,7,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,8,41830,10240,28.38,56.569,56.644,56.644,28.264,1.4462255490431466,10,10,18,25.901,22.603,0,10487,1448,23.678,8,8,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,9,41846,10240,29.808,62.285,62.392999999999994,62.392999999999994,32.584999999999994,1.3129678008750982,10,10,18,28.807,26.842,0,10487,1448,27.91,8,9,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,10,41856,10240,26.168,53.136,53.258,53.258,27.09,1.5381726688948139,10,10,18,25.314,24.281,0,10487,1448,25.332,8,10,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,11,41870,10240,28.852,54.159,54.288999999999994,54.288999999999994,25.436999999999998,1.508961299710807,10,10,18,25.137,23.173,0,10487,1448,24.229,8,11,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,12,41884,10240,25.666,53.738,54.229,54.229,28.563,1.5106308432757383,10,10,18,24.836,22.313,0,10487,1448,23.357,8,12,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,13,41886,10240,28.881,58.41,58.505,58.505,29.624000000000002,1.400222203230493,10,10,18,26.656,23.635,0,10487,1448,24.729,8,13,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,14,41900,10240,24.686,57.154,57.266999999999996,57.266999999999996,32.580999999999996,1.4304922555747637,10,10,18,27.295,26.756,0,10487,1448,27.912,8,14,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h3,10.0.0.3,22.0,15,41916,10240,26.451999999999998,55.259,55.428,55.428,28.976,1.4779533809626904,10,10,18,27.39,27.042,0,10487,1448,28.055,8,15,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h4,10.0.0.4,52.0,1,59658,10240,70.134,133.874,134.01,134.01,63.87599999999999,0.6112976643534065,10,10,18,60.862,55.395,0,10487,1448,56.681,8,1,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h4,10.0.0.4,52.0,2,59666,10240,68.785,133.69400000000002,133.83,133.83,65.045,0.6121198535455428,10,10,18,62.812,58.312,0,10487,1448,59.699,8,2,0
ewma_bw100_10K_it08,ewma,100,10K,10240,8,h4,10.0.0.4,52.0,3,59682,10240,60.288000000000004,125.83500000000001,125.993,125.993,65.70499999999998,0.6501948520949578,10,10,18,64.169,61.377,0,10487,1448,66.055,8,3,0
