run_id,policy,bw_mbit,obj_label,obj_bytes,iteration,client,client_ip,rtt_nominal_ms,round,port,size_download,time_connect_ms,time_ttfb_ms,time_total_ms,fct_ms,trasferimento_ms,goodput_mbps,iw_route,iw_applied,max_cwnd,srtt_ms,min_rtt_ms,retrans,bytes_acked,mss,duration_ms,ewma_after,samples,penalties
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,1,55004,10240,6.357,12.811,13.542,13.542,7.1850000000000005,6.049328016541131,10,10,18,6.404,6.277,0,10487,1448,7.077,8,1,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,2,55020,10240,6.439,13.135000000000002,13.815,13.815,7.375999999999999,5.929786463988418,10,10,18,6.42,6.176,0,10487,1448,7.194,8,2,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,3,42476,10240,6.509,13.586,13.932,13.932,7.423,5.87998851564743,10,10,18,6.525,6.302,0,10487,1448,7.403,8,3,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,4,42488,10240,6.426,13.100000000000001,13.781,13.781,7.3549999999999995,5.944416225237646,10,10,18,6.444,6.299,0,10487,1448,7.186,8,4,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,5,42498,10240,6.4270000000000005,13.171000000000001,13.719,13.719,7.292,5.971280705590787,10,10,18,6.391,6.289,0,10487,1448,7.104,8,5,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,6,42512,10240,6.57,13.026,13.783,13.783,7.213,5.943553653050859,10,10,18,6.343,6.121,0,10487,1448,7.184,8,6,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,7,42516,10240,6.837000000000001,13.089,14.152,14.152,7.3149999999999995,5.788581119276428,10,10,18,6.549,6.342,0,10487,1448,7.331,8,7,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,8,42522,10240,6.819000000000001,15.106,15.173,15.173,8.354000000000001,5.399064127067818,10,10,18,7.382,7.019,0,10487,1448,8.0,8,8,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,9,42530,10240,6.776,13.688,14.383,14.383,7.607,5.695612876312314,10,10,18,6.558,6.299,0,10487,1448,7.108,8,9,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,10,42534,10240,6.6290000000000004,13.222,14.01,14.01,7.380999999999999,5.847251962883655,10,10,18,6.44,6.255,0,10487,1448,7.218,8,10,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,11,42540,10240,6.7860000000000005,14.155,14.222,14.222,7.436,5.760090001406272,10,10,18,6.955,6.271,0,10487,1448,7.652,8,11,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,12,42550,10240,6.737,14.064,14.165000000000001,14.165000000000001,7.428000000000001,5.783268619837628,10,10,19,6.645,6.309,0,10487,1448,7.062,8,12,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,13,42558,10240,6.563000000000001,13.196,13.823,13.823,7.26,5.926354626347392,10,10,18,6.448,6.353,0,10487,1448,7.141,8,13,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,14,42564,10240,6.583,13.145999999999999,13.854999999999999,13.854999999999999,7.271999999999999,5.9126669072536995,10,10,18,6.412,6.195,0,10487,1448,7.105,8,14,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h2,10.0.0.2,6.0,15,42568,10240,6.822,13.268,13.996,13.996,7.1739999999999995,5.85310088596742,10,10,18,6.521,6.433,0,10487,1448,7.163,8,15,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h3,10.0.0.3,22.0,1,59306,10240,24.452,53.225,53.333999999999996,53.333999999999996,28.881999999999998,1.535980800239997,10,10,18,26.508,23.784,0,10487,1448,28.27,8,1,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h3,10.0.0.3,22.0,2,59316,10240,26.897000000000002,59.062999999999995,59.155,59.155,32.257999999999996,1.3848364466232779,10,10,18,28.158,26.297,0,10487,1448,27.361,8,2,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h3,10.0.0.3,22.0,3,53108,10240,27.233,57.409,57.567,57.567,30.334,1.4230375041256274,10,10,18,27.0,24.271,0,10487,1448,25.299,8,3,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h3,10.0.0.3,22.0,4,53116,10240,28.25,51.925,52.589999999999996,52.589999999999996,24.339999999999996,1.5577105913671803,10,10,18,24.322,22.308,0,10487,1448,23.394,8,4,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h3,10.0.0.3,22.0,5,53132,10240,26.971,59.256,59.382999999999996,59.382999999999996,32.412,1.3795193910715189,10,10,18,29.854,28.612,0,10487,1448,29.652,8,5,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h3,10.0.0.3,22.0,6,53142,10240,27.380000000000003,60.346,60.449000000000005,60.449000000000005,33.069,1.355191980016212,10,10,18,28.697,26.949,0,10487,1448,28.106,8,6,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h3,10.0.0.3,22.0,7,53144,10240,25.895999999999997,50.569,50.681999999999995,50.681999999999995,24.785999999999998,1.6163529458190284,10,10,19,24.144,22.269,0,10487,1448,23.271,8,7,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h3,10.0.0.3,22.0,8,53150,10240,27.929,52.153999999999996,52.71,52.71,24.781000000000002,1.5541642952001518,10,10,18,24.422,22.156,0,10487,1448,23.395,8,8,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h3,10.0.0.3,22.0,9,53162,10240,29.849,59.115,59.228,59.228,29.379,1.383129600864456,10,10,18,27.396,25.489,0,10487,1448,27.006,8,9,0
ewma_bw100_10K_it06,ewma,100,10K,10240,6,h3,10.0.0.3,22.0,10,53166,10240,27.396,56.609,56.75,56.75,29.354000000000003,1.4435242290748898,10,10,18,26.169,22.84,0,10487,1448,23.914,8,10,0
